,word,stem
0,urlLink,urllink
1,The,the
2,Hunt,hunt
3,Zero,zero
4,Point,point
5,U,U
6,S,S
7,government,govern
8,confiscated,confisc
9,secret,secret
10,Nazi,nazi
11,anti,anti
12,gravity,graviti
13,technology,technolog
14,end,end
15,World,world
16,War,war
17,II,II
18,later,later
19,may,may
20,tested,test
21,aircraft,aircraft
22,account,account
23,rash,rash
24,post,post
25,UFO,ufo
26,sightings,sight
27,Some,some
28,probably,probabl
29,made,made
30,way,way
31,B2,B2
32,stealth,stealth
33,bomber,bomber
34,dangerous,danger
35,buried,buri
36,away,away
37,vaults,vault
