,word,stem
0,My,My
1,take,take
2,GMail,gmail
3,Ok,Ok
4,I,I
5,using,use
6,short,short
7,quite,quit
8,gotten,gotten
9,hang,hang
10,yet,yet
11,The,the
12,first,first
13,issue,issu
14,email,email
15,sorted,sort
16,conversations,convers
17,basically,basic
18,everyone,everyon
19,Microsoft,microsoft
20,call,call
21,threads,thread
22,For,for
23,know,know
24,means,mean
25,thread,thread
26,conversation,convers
27,sounds,sound
28,like,like
29,collection,collect
30,messages,messag
31,relating,relat
32,specific,specif
33,topic,topic
34,On,On
35,basic,basic
36,level,level
37,original,origin
38,message,messag
39,replies,repli
40,Certain,certain
41,mail,mail
42,clients,client
43,assign,assign
44,ID,ID
45,thus,thu
46,change,chang
47,subject,subject
48,still,still
49,part,part
50,Either,either
51,Yahoo,yahoo
52,support,support
53,changed,chang
54,started,start
55,new,new
56,There,there
57,ton,ton
58,keyboard,keyboard
59,shortcuts,shortcut
60,interesting,interest
61,webmail,webmail
62,client,client
63,Seeing,see
64,used,use
65,pine,pine
66,6,6
67,years,year
68,navigating,navig
69,Using,use
70,gmail,gmail
71,easy,easi
72,expected,expect
73,various,variou
74,actions,action
75,cancelling,cancel
76,composition,composit
77,done,done
78,mouse,mous
79,love,love
80,shortcut,shortcut
81,reporting,report
82,spam,spam
83,excalamation,excalam
84,key,key
85,goes,goe
86,well,well
87,Ge,Ge
88,siv3,siv3
89,mem,mem
90,b3r,b3r
91,buttercup,buttercup
92,obtuse,obtus
93,bingo,bingo
94,cxoiuqweijfd4klhjd7,cxoiuqweijfd4klhjd7
95,natural,natur
96,response,respons
97,concept,concept
98,All,all
99,archive,archiv
100,main,main
101,action,action
102,emails,email
103,It,It
104,place,place
105,trash,trash
106,move,move
107,folder,folder
108,moves,move
109,inbox,inbox
110,way,way
111,view,view
112,archived,archiv
113,mails,mail
114,use,use
115,Mail,mail
116,shows,show
117,sent,sent
118,anything,anyth
119,show,show
120,Instead,instead
121,supporting,support
122,folders,folder
123,web,web
124,desktop,desktop
125,introduced,introduc
126,Labels,label
127,Well,well
128,say,say
129,time,time
130,seen,seen
131,relation,relat
132,storing,store
133,see,see
134,default,default
135,unique,uniqu
136,one,one
137,labels,label
138,Let,let
139,wanted,want
140,save,save
141,person,person
142,happens,happen
143,specifics,specif
144,collide,collid
145,Do,Do
146,try,tri
147,decide,decid
148,takes,take
149,presidence,presid
150,With,with
151,give,give
152,sender,sender
153,Like,like
154,views,view
155,list,list
156,jump,jump
157,label,label
158,also,also
159,supports,support
160,filters,filter
161,works,work
162,hand,hand
163,You,you
164,filter,filter
165,receiver,receiv
166,words,word
167,body,bodi
168,missing,miss
169,skip,skip
170,meaning,mean
171,places,place
172,apply,appli
173,directly,directli
174,cannot,cannot
175,mark,mark
176,One,one
177,little,littl
178,feature,featur
179,saw,saw
180,help,help
181,files,file
182,actually,actual
183,implement,implement
184,related,relat
185,attachments,attach
186,showing,show
187,common,common
188,generic,gener
189,paper,paper
190,clip,clip
191,icon,icon
192,denote,denot
193,attachment,attach
194,would,would
195,represent,repres
196,file,file
197,type,type
198,If,If
199,PDF,pdf
200,etc,etc
201,tested,test
202,Shucky,shucki
203,darn,darn
204,Overall,overal
205,sure,sure
206,get,get
207,happy,happi
208,free,free
209,1000,1000
210,MB,MB
211,harnessing,har
212,Google,googl
