,word,stem
0,urlLink,urllink
1,Karamazov,karamazov
2,He,He
3,also,also
4,discusses,discuss
5,belief,belief
6,men,men
7,practice,practic
8,love,love
9,fellow,fellow
10,man,man
11,God,god
12,immortality,immort
13,soul,soul
14,If,If
15,believe,believ
16,Ivan,ivan
17,says,say
18,would,would
19,exist,exist
20,incentive,incent
21,reason,reason
22,kindness,kind
23,motive,motiv
24,action,action
25,logically,logic
26,self,self
27,interest,interest
28,Is,Is
29,truism,truism
30,Do,Do
31,mentality,mental
32,lacking,lack
33,logical,logic
34,conclusion,conclus
35,actions,action
36,driven,driven
37,The,the
38,implication,implic
39,inherently,inher
40,negative,neg
41,characteristic,characterist
42,possible,possibl
43,looking,look
44,look,look
45,others,other
46,helps,help
47,cares,care
48,may,may
49,draw,draw
50,greater,greater
51,fortune,fortun
52,By,By
53,way,way
54,Honestly,honestli
55,little,littl
56,I,I
57,benefit,benefit
58,doubt,doubt
59,two,two
60,cases,case
61,past,past
62,five,five
63,years,year
64,done,done
65,something,someth
66,think,think
67,ultimately,ultim
68,make,make
69,sacrifice,sacrific
70,work,work
71,help,help
72,someone,someon
73,remembered,rememb
74,either,either
75,gain,gain
76,better,better
77,standing,stand
78,mind,mind
79,perform,perform
80,community,commun
81,service,servic
82,partially,partial
83,could,could
84,talk,talk
85,later,later
86,highly,highli
87,selfish,selfish
88,sometimes,sometim
89,benefits,benefit
