,word,lemma
0,urlLink,urllink
1,Traffic,traffic
2,Around,around
3,Earth,earth
4,Calls,call
5,Stronger,stronger
6,Spacecraft,spacecraft
7,increasingly,increasingli
8,global,global
9,push,push
10,space,space
11,placed,place
12,hundreds,hundr
13,artificial,artifici
14,satellites,satellit
15,Low,low
16,Orbit,orbit
17,LEO,leo
18,time,time
19,created,creat
20,cloud,cloud
21,hazardous,hazard
22,debris,debri
23,around,around
24,planet,planet
25,agencies,agenc
26,seeking,seek
27,innovative,innov
28,solutions,solut
29,spotting,spot
30,potential,potenti
31,threats,threat
32,eliminating,elimin
33,happen,happen
34,increasing,increas
35,odds,odd
36,satellite,satellit
37,survive,surviv
38,modifying,modifi
39,protective,protect
40,materials,materi
41,used,use
