,word,stem
0,urlLink,urllink
1,The,the
2,Girls,girl
3,Room,room
4,tour,tour
5,g,g
6,awesome,awesom
7,night,night
8,started,start
9,excellently,excel
10,local,local
11,act,act
12,A,A
13,powerful,power
14,voice,voic
15,skillful,skill
16,piano,piano
17,work,work
18,undeniably,undeni
19,emotional,emot
20,lyrics,lyric
21,marked,mark
22,performance,perform
23,Keri,keri
24,Noble,nobl
25,No,No
26,one,one
27,expecting,expect
28,anything,anyth
29,especially,especi
30,since,sinc
31,seen,seen
32,walking,walk
33,around,around
34,nervously,nervous
35,She,she
36,played,play
37,Perfect,perfect
38,two,two
39,songs,song
40,I,I
41,forgotten,forgotten
42,titles,titl
43,Tara,tara
44,MacLean,maclean
45,reason,reason
46,three,three
47,After,after
48,began,began
49,walk,walk
50,stage,stage
51,crowd,crowd
52,uproar,uproar
53,ran,ran
54,practically,practic
55,shoved,shove
56,back,back
57,My,My
58,group,group
59,gave,gave
60,standing,stand
61,O,O
62,done,done
63,Following,follow
64,display,display
65,musical,music
66,excellence,excel
67,mockery,mockeri
68,Amy,ami
69,Correia,correia
70,Described,describ
71,unique,uniqu
72,eclectic,eclect
73,way,way
74,saying,say
75,sucks,suck
76,Expect,expect
77,www,www
78,AmyCorreiaSucks,amycorreiasuck
79,com,com
80,long,long
81,Starfishin,starfishin
82,annoying,annoy
83,ever,ever
84,heard,heard
85,Angels,angel
86,Collide,collid
87,good,good
88,thing,thing
89,say,say
90,girl,girl
91,Knowing,know
92,coming,come
93,next,next
94,sat,sat
95,floor,floor
96,directly,directli
97,front,front
98,Two,two
99,people,peopl
100,4,4
101,times,time
102,great,great
103,things,thing
104,shows,show
105,vivacious,vivaci
106,cute,cute
107,talented,talent
108,said,said
109,We,We
110,got,got
111,sing,sing
112,along,along
113,If,If
114,You,you
115,Could,could
116,last,last
117,time,time
118,Detroit,detroit
119,area,area
120,loved,love
121,Shannon,shannon
122,McNally,mcnalli
123,crap,crap
124,Fast,fast
125,Forward,forward
126,signing,sign
127,session,session
128,shy,shi
129,talk,talk
130,either,either
