,word,stem
0,urlLink,urllink
1,LIBRA,libra
2,LUNAR,lunar
3,CYCLE,cycl
4,Sept,sept
5,25,25
6,Oct,oct
7,24,24
8,2003,2003
9,Fall,fall
10,officially,offici
11,waning,wane
12,half,half
13,yearly,yearli
14,lunar,lunar
15,cycle,cycl
16,begins,begin
17,After,after
18,perfecting,perfect
19,organizing,organ
20,resources,resourc
21,developed,develop
22,last,last
23,six,six
24,months,month
25,ready,readi
26,share,share
27,creative,creativ
28,emotional,emot
29,harvest,harvest
30,others,other
31,This,thi
32,emphasizes,emphas
33,balance,balanc
34,areas,area
35,life,life
36,Adapt,adapt
37,health,health
38,regimen,regimen
39,seasonal,season
40,change,chang
41,sure,sure
42,include,includ
43,relaxation,relax
44,meditation,medit
45,allocating,alloc
46,time,time
47,inward,inward
48,outward,outward
49,activities,activ
50,Existing,exist
51,relationships,relationship
52,social,social
53,interactions,interact
54,new,new
55,partnerships,partnership
56,come,come
57,center,center
58,stage,stage
59,First,first
60,strengthen,strengthen
61,relationship,relationship
62,asking,ask
63,Spirit,spirit
64,help,help
65,releasing,releas
66,old,old
67,hurts,hurt
68,resentments,resent
69,personal,person
70,wholeness,whole
71,supported,support
72,Collaboration,collabor
73,compromise,compromis
74,provide,provid
75,win,win
76,solutions,solut
77,challenges,challeng
78,confronting,confront
79,long,long
80,maintain,maintain
81,individual,individu
82,sense,sens
83,View,view
84,world,world
85,loving,love
86,heart,heart
87,open,open
88,mind,mind
89,remember,rememb
90,underlying,underli
91,divine,divin
92,spark,spark
93,Libra,libra
94,ruler,ruler
95,Venus,venu
96,beauty,beauti
97,grace,grace
98,harmony,harmoni
99,peace,peac
100,love,love
101,These,these
102,qualities,qualiti
103,available,avail
104,right,right
105,begin,begin
106,within,within
107,Interpretation,interpret
108,Moonsurfing,moonsurf
109,com,com
