,word,stem
0,urlLink,urllink
1,Guide,guid
2,Quantum,quantum
3,World,world
4,theory,theori
5,leaves,leav
6,doubt,doubt
7,universes,univers
8,exist,exist
9,exactly,exactli
10,sense,sens
11,single,singl
12,Universe,univers
13,see,see
14,exists,exist
15,says,say
16,This,thi
17,matter,matter
18,interpretation,interpret
19,It,It
20,logical,logic
21,consequence,consequ
22,quantum,quantum
23,Yet,yet
24,many,mani
25,physicists,physicist
26,still,still
27,refuse,refus
28,accept,accept
29,multiverse,multivers
30,People,peopl
31,say,say
32,worlds,world
33,simply,simpli
34,crazy,crazi
35,wasteful,wast
36,mind,mind
37,blowing,blow
38,Deutsch,deutsch
39,But,but
40,emotional,emot
41,scientific,scientif
42,reaction,reaction
43,We,We
44,take,take
45,nature,natur
46,gives,give
47,us,us
