,word,lemma
0,My,My
1,possible,possibl
2,classes,class
3,Spring,spring
4,Summer,summer
5,term,term
6,Psych,psych
7,370,370
8,Abnormal,abnorm
9,380,380
10,Introduction,introduct
11,Social,social
12,Psychology,psycholog
13,Philosophy,philosophi
14,180,180
15,Logic,logic
16,English,english
17,367,367
18,Shakespeare,shakespear
19,Principal,princip
20,Plays,play
21,Econoomics,econoom
22,101,101
23,Microeconomics,microeconom
24,Economics,econom
25,102,102
26,Macroeconomics,macroeconom
27,No,No
28,April,april
29,Fool,fool
30,joke,joke
