,word,stem
0,Living,live
1,land,land
2,coffee,coffe
3,I,I
4,yet,yet
5,impressed,impress
6,shops,shop
7,available,avail
8,There,there
9,end,end
10,number,number
11,Starbucks,starbuck
12,healthy,healthi
13,dose,dose
14,Tully,tulli
15,well,well
16,The,the
17,place,place
18,enjoyed,enjoy
19,far,far
20,Caffe,caff
21,Ladro,ladro
22,located,locat
23,Seattle,seattl
24,proper,proper
25,Well,well
26,today,today
27,found,found
28,Redmond,redmond
29,called,call
30,Victor,victor
31,7993,7993
32,Gilman,gilman
33,St,St
34,give,give
35,try,tri
36,soon,soon
