,word,stem
0,Not,not
1,sure,sure
2,original,origin
3,source,sourc
4,waiting,wait
5,bus,bu
6,cc,cc
7,little,littl
8,go,go
9,north,north
10,campus,campu
11,girl,girl
12,walks,walk
13,stands,stand
14,next,next
15,hot,hot
16,way,way
17,wearing,wear
18,tri,tri
19,delt,delt
20,sweatshirt,sweatshirt
21,done,done
22,thinking,think
23,realize,realiz
24,idiot,idiot
25,winter,winter
26,fucking,fuck
27,coat,coat
28,still,still
29,cold,cold
30,standing,stand
31,outside,outsid
32,nothing,noth
33,well,well
34,probably,probabl
35,never,never
36,right,right
37,anything,anyth
38,life,life
39,coming,come
40,sees,see
41,one,one
42,friends,friend
43,sorority,soror
44,tridelt,tridelt
45,due,due
46,black,black
47,fuck,fuck
48,pants,pant
49,face,face
50,jacket,jacket
51,wool,wool
52,hat,hat
53,framed,frame
54,glasses,glass
55,also,also
56,sandals,sandal
57,yes,ye
58,get,get
59,sit,sit
60,front,front
61,nice,nice
62,remember,rememb
63,really,realli
64,paying,pay
65,attention,attent
66,particular,particular
67,mostly,mostli
68,contemplating,contempl
69,much,much
70,sucks,suck
71,going,go
72,class,class
73,need,need
74,anyway,anyway
75,catches,catch
76,guard,guard
77,bit,bit
78,two,two
79,girls,girl
80,talking,talk
81,hard,hard
82,boiled,boil
83,eggs,egg
84,weird,weird
85,listening,listen
86,bitch,bitch
87,roommate,roommat
88,boil,boil
89,fridge,fridg
90,use,use
91,salads,salad
92,keep,keep
93,egg,egg
94,carton,carton
95,wants,want
96,god,god
97,know,know
98,purpose,purpos
99,certainly,certainli
100,eat,eat
101,unless,unless
102,planning,plan
103,inducing,induc
104,vomiting,vomit
105,afterwards,afterward
106,cracks,crack
107,open,open
108,find,find
109,raw,raw
110,starts,start
111,entertaining,entertain
112,engineers,engin
113,1,1
114,clock,clock
115,lot,lot
116,non,non
117,engineering,engin
118,students,student
119,headed,head
120,back,back
121,bursley,bursley
122,thus,thu
123,half,half
124,keeping,keep
125,eye,eye
126,chicks,chick
127,see,see
128,come,come
129,across,across
130,encounter,encount
131,tend,tend
132,kind,kind
133,stare,stare
134,says,say
135,rather,rather
136,loudly,loudli
137,unboil,unboil
138,already,alreadi
139,figured,figur
140,rest,rest
141,must,must
142,engrossed,engross
143,staring,stare
144,think,think
145,line,line
146,unboiling,unboil
147,engineer,engin
148,chokes,choke
149,jimmy,jimmi
150,john,john
151,others,other
152,stares,stare
153,turn,turn
154,awe,awe
155,amazement,amaz
156,shock,shock
157,stupidity,stupid
158,funny,funni
159,actually,actual
160,notices,notic
161,everyone,everyon
162,point,point
163,gets,get
164,freaked,freak
165,something,someth
166,like,like
167,dumb,dumb
168,boyfriend,boyfriend
169,told,told
170,spare,spare
171,story,stori
172,basically,basic
173,involved,involv
174,practical,practic
175,joke,joke
176,played,play
177,resulted,result
178,cracking,crack
179,forehead,forehead
180,people,peopl
181,even,even
182,trying,tri
183,contain,contain
184,laughter,laughter
185,pretty,pretti
186,laughing,laugh
187,loud,loud
188,pissed,piss
189,either,either
190,YELLING,yell
191,YOU,you
192,CANT,cant
193,UNBOIL,unboil
194,AN,AN
195,EGG,egg
196,time,time
197,yells,yell
198,getting,get
199,bitchier,bitchier
200,yelling,yell
201,YES,ye
202,CAN,can
203,finally,final
204,dude,dude
205,turns,turn
206,around,around
207,looks,look
208,crazy,crazi
209,shut,shut
210,least,least
211,happy,happi
212,validated,valid
213,whole,whole
214,argument,argument
215,sits,sit
216,minute,minut
217,hear,hear
218,mumbling,mumbl
219,breath,breath
220,chemicals,chemic
221,tells,tell
222,northface,northfac
223,somehow,somehow
224,course,cours
225,NO,NO
226,slapped,slap
227,foreheads,forehead
228,left,left
229,hands,hand
230,making,make
231,scene,scene
232,bunch,bunch
233,dorky,dorki
234,guys,guy
235,holding,hold
236,heads,head
237,shaking,shake
238,talked,talk
239,agreed,agre
240,maybe,mayb
241,could,could
242,flaming,flame
243,homosexual,homosexu
244,music,music
245,major,major
246,ask,ask
247,loudest,loudest
248,gayest,gayest
249,voice,voic
250,possible,possibl
251,Well,well
252,caused,caus
253,else,els
254,convulsions,convuls
255,reached,reach
256,stop,stop
257,stupid,stupid
258,yet,yet
259,started,start
260,tuesday,tuesday
261,tomorrow,tomorrow
262,wednesday,wednesday
263,change,chang
264,calendar,calendar
265,first,first
266,day,day
267,week,week
268,last,last
269,would,would
270,weekend,weekend
271,middle,middl
272,enough,enough
273,guess,guess
274,interrupted,interrupt
275,inform,inform
276,put,put
277,longer,longer
278,weekmiddle,weekmiddl
279,neither,neither
280,understood,understood
281,tried,tri
282,explain,explain
283,ended,end
284,chance,chanc
285,finish,finish
