,word,stem
0,To,To
1,counteract,counteract
2,actions,action
3,snobbery,snobberi
4,monitor,monitor
5,decided,decid
6,really,realli
7,liked,like
8,Yellow,yellow
9,Trying,tri
10,view,view
11,net,net
12,shades,shade
13,yellow,yellow
14,kill,kill
15,eyesight,eyesight
16,least,least
17,hour,hour
18,every,everi
19,5,5
20,minutes,minut
21,surfing,surf
22,It,It
23,nice,nice
24,flat,flat
25,screen,screen
26,17,17
27,inch,inch
28,NEC,nec
29,I,I
30,got,got
31,used,use
32,without,without
33,warranty,warranti
34,350,350
35,disappear,disappear
36,wallet,wallet
37,soon,soon
38,currently,current
39,using,use
40,14,14
41,POS,po
42,inches,inch
43,enough,enough
44,satisfy,satisfi
