,word,stem
0,Driver,driver
1,Not,not
2,Passenger,passeng
3,Overcome,overcom
4,driving,drive
5,I,I
6,call,call
7,leave,leav
8,poem,poem
9,voice,voic
10,mail,mail
11,Calling,call
12,later,later
13,listen,listen
14,take,take
15,dictation,dictat
16,realize,realiz
17,hear,hear
18,damn,damn
19,thing,thing
20,open,open
21,window,window
22,memory,memori
23,alongside,alongsid
24,road,road
25,side,side
26,stands,stand
27,boiled,boil
28,peanuts,peanut
29,sign,sign
30,state,state
31,prison,prison
32,saying,say
33,first,first
34,time,time
35,forever,forev
36,word,word
