,word,stem
0,Well,well
1,Sony,soni
2,dropped,drop
3,price,price
4,Playstation,playstat
5,2,2
6,urlLink,urllink
7,199,199
8,I,I
9,still,still
10,think,think
11,got,got
12,great,great
13,deal,deal
14,PS2,ps2
15,4,4
16,four,four
17,yes,ye
18,controllers,control
19,memory,memori
20,card,card
21,10,10
22,games,game
23,Including,includ
24,Tekken,tekken
25,Tag,tag
26,Tournament,tournament
27,Gran,gran
28,Turismo,turismo
29,3,3
30,Armored,armor
31,Core,core
32,Midnight,midnight
33,Run,run
34,Madden,madden
35,2001,2001
36,NHL,nhl
37,Fantavision,fantavis
38,whopping,whop
39,225,225
40,Beat,beat
