,word,stem
0,urlLink,urllink
1,Forked,fork
2,tongues,tongu
3,Under,under
4,skin,skin
5,nearest,nearest
6,dearest,dearest
7,politician,politician
8,reptilian,reptilian
9,layer,layer
10,sea,sea
11,scales,scale
12,shifty,shifti
13,eyes,eye
14,horny,horni
15,tail,tail
16,So,So
17,said,said
18,David,david
19,Icke,ick
20,joke,joke
21,us,us
22,Politicians,politician
23,say,say
24,different,differ
25,breed,breed
26,species,speci
27,apart,apart
28,like,like
29,inhuman,inhuman
30,The,the
31,result,result
32,damaged,damag
33,democracy,democraci
34,level,level
35,political,polit
36,debate,debat
37,better,better
38,suited,suit
39,playground,playground
40,I,I
41,radical,radic
42,proposition,proposit
43,If,If
44,angry,angri
45,politicians,politician
46,seem,seem
47,disconnected,disconnect
48,public,public
49,appear,appear
50,following,follow
51,wrong,wrong
52,track,track
53,maybe,mayb
54,mistaken,mistaken
55,beliefs,belief
56,Either,either
57,lizards,lizard
58,Now,now
59,one,one
60,seems,seem
61,likely,like
