,word,stem
0,urlLink,urllink
1,World,world
2,Reacts,react
3,Revulsion,revuls
4,U,U
5,S,S
6,Attacks,attack
7,LONDON,london
8,Reuters,reuter
9,leaders,leader
10,reacted,react
11,revulsion,revuls
12,Tuesday,tuesday
13,President,presid
14,George,georg
15,Bush,bush
16,called,call
17,apparent,appar
18,terrorist,terrorist
19,attack,attack
20,aircraft,aircraft
21,crashed,crash
22,Trade,trade
23,Center,center
24,New,new
25,York,york
26,Pentagon,pentagon
27,news,news
28,web,web
29,sites,site
30,Washington,washington
31,But,but
32,amid,amid
33,global,global
34,horror,horror
35,Palestinian,palestinian
36,gunmen,gunmen
37,refugee,refuge
38,camps,camp
39,Lebanon,lebanon
40,fired,fire
41,air,air
42,celebrate,celebr
43,attacks,attack
44,America,america
45,Israel,israel
46,one,one
47,This,thi
48,result,result
49,American,american
50,policy,polici
51,gunman,gunman
52,said,said
53,No,No
54,yet,yet
55,claimed,claim
56,responsibility,respons
57,Lebanese,lebanes
58,Israeli,isra
59,joined,join
60,Europe,europ
61,Mexico,mexico
62,countries,countri
63,condemning,condemn
64,devastating,devast
65,caused,caus
66,unknown,unknown
67,casualties,casualti
68,Western,western
69,European,european
70,broke,broke
71,normal,normal
72,business,busi
73,return,return
74,capitals,capit
75,crisis,crisi
76,meetings,meet
77,expressed,express
78,solidarity,solidar
79,United,unit
80,States,state
81,From,from
82,every,everi
83,corner,corner
84,condemned,condemn
85,branded,brand
86,horrendous,horrend
87,abominable,abomin
88,disgusting,disgust
89,monstrous,monstrou
90,abhorrent,abhorr
91,The,the
92,Union,union
93,worst,worst
94,since,sinc
95,Pearl,pearl
96,Harbor,harbor
97,60,60
98,years,year
99,ago,ago
100,days,day
101,life,life
102,actually,actual
103,say,say
104,change,chang
105,everything,everyth
106,act,act
107,war,war
108,madmen,madmen
109,EU,EU
110,External,extern
111,Relations,relat
112,Commissioner,commission
113,Chris,chri
114,Patten,patten
115,told,told
116,Norway,norway
117,history,histori
