,word,stem
0,Weekend,weekend
1,update,updat
2,On,On
3,Sunday,sunday
4,I,I
5,finally,final
6,made,made
7,donation,donat
8,center,center
9,When,when
10,first,first
11,moved,move
12,Washington,washington
13,brought,brought
14,college,colleg
15,apartment,apart
16,furniture,furnitur
17,electronics,electron
18,applicances,applic
19,figured,figur
20,would,would
21,enough,enough
22,startup,startup
23,costs,cost
24,moving,move
25,new,new
26,buying,buy
27,car,car
28,could,could
29,use,use
30,old,old
31,crap,crap
32,awhile,awhil
33,get,get
34,dropped,drop
35,quite,quit
36,bit,bit
37,payment,payment
38,buy,buy
39,essentials,essenti
40,sofa,sofa
41,bed,bed
42,desk,desk
43,dresser,dresser
44,bookshelves,bookshelv
45,everything,everyth
46,bathroom,bathroom
47,etc,etc
48,glad,glad
49,else,els
50,slowly,slowli
51,replaced,replac
52,items,item
53,instead,instead
54,getting,get
55,rid,rid
56,immediately,immedi
57,tossed,toss
58,corner,corner
59,room,room
60,Basically,basic
61,extra,extra
62,TV,TV
63,VCR,vcr
64,stand,stand
65,living,live
66,past,past
67,three,three
68,months,month
69,Kat,kat
70,showed,show
71,local,local
72,Goodwill,goodwil
73,morning,morn
74,packed,pack
75,ol,ol
76,Focus,focu
77,hatchback,hatchback
78,got,got
79,said,said
80,along,along
81,two,two
82,huge,huge
83,garbage,garbag
84,bags,bag
85,clothes,cloth
86,cleaned,clean
87,folded,fold
88,thank,thank
89,microwave,microwav
90,toaster,toaster
91,coffee,coffe
92,pot,pot
93,assorted,assort
94,They,they
95,take,take
96,recycle,recycl
97,complex,complex
98,If,If
99,still,still
100,trash,trash
101,day,day
102,probably,probabl
103,real,real
104,since,sinc
105,Jeff,jeff
106,informed,inform
107,tube,tube
108,contains,contain
109,toxic,toxic
110,materials,materi
111,After,after
112,much,much
113,stuff,stuff
114,decided,decid
115,need,need
116,fill,fill
117,empty,empti
118,spaces,space
119,picked,pick
120,duvet,duvet
121,cover,cover
122,blanket,blanket
123,dark,dark
124,blue,blue
125,went,went
126,shopping,shop
127,way,way
128,Ikea,ikea
129,check,check
130,Fry,fri
131,It,It
132,described,describ
133,combination,combin
134,best,best
135,parts,part
136,Best,best
137,Buy,buy
138,Radio,radio
139,Shack,shack
140,Wal,wal
141,Mart,mart
142,sized,size
143,setting,set
144,Automatic,automat
145,geekgasm,geekgasm
146,At,At
147,urlLink,urllink
148,frame,frame
149,Hokusai,hokusai
150,Katsushika,katsushika
151,print,print
152,terribly,terribl
153,Japanese,japanes
154,know,know
155,simply,simpli
156,like,like
157,aesthetic,aesthet
158,reasons,reason
159,continually,continu
160,remind,remind
161,heterosexual,heterosexu
162,certain,certain
163,prints,print
164,But,but
165,come,come
166,white,white
167,theme,theme
168,bedroom,bedroom
169,complement,complement
170,well,well
171,Saturday,saturday
172,Russ,russ
173,visitors,visitor
174,Rebecca,rebecca
175,Rob,rob
176,Rocksport,rocksport
177,West,west
178,Seattle,seattl
179,see,see
180,Michigan,michigan
181,defeat,defeat
182,Ohio,ohio
183,State,state
184,say,say
185,upset,upset
186,knew,knew
187,going,go
188,win,win
189,interesting,interest
190,place,place
191,game,game
192,All,all
193,handful,hand
194,people,peopl
195,specifically,specif
196,cheer,cheer
197,Wovlerines,wovlerin
198,alumni,alumni
199,association,associ
200,goes,goe
201,every,everi
202,served,serv
203,fairly,fairli
204,crappy,crappi
205,breakfast,breakfast
206,service,servic
207,surprisingly,surprisingli
208,good,good
209,bar,bar
210,9,9
211,AM,AM
212,hit,hit
213,Kenneth,kenneth
214,Cole,cole
215,shoes,shoe
216,brown,brown
217,tan,tan
218,shirt,shirt
219,black,black
220,quick,quick
221,lunch,lunch
222,gym,gym
223,That,that
224,night,night
225,Cutters,cutter
226,dinner,dinner
227,impressed,impress
228,quiet,quiet
229,home,home
