,frequency
I,2
rated,1
75,1
out,1
of,2
100,1
on,2
the,5
urlLink,1
suave,1
o,1
meter,1
It,2
says,1
You,5
are,3
quite,1
Casanova,1
know,2
how,2
to,2
play,1
dating,2
game,1
and,9
you,10
re,2
damn,1
good,1
at,1
it,2
Most,1
likely,1
a,6
woman,2
magnet,1
never,2
without,2
an,2
admirer,1
appears,1
that,2
have,4
incredible,1
amount,1
charm,1
your,3
attentive,1
sensitive,1
demeanor,1
makes,1
irresistible,1
definitely,1
been,1
taught,1
well,1
treat,1
make,1
sure,1
she,1
feels,1
special,1
appreciated,1
by,1
yours,1
truly,1
knack,1
for,2
expressing,1
yourself,1
showing,1
interest,1
looking,1
too,2
eager,1
That,1
is,1
difficult,1
balancing,1
act,1
deserve,1
pat,1
back,1
perfecting,1
At,1
rate,1
going,1
won,1
t,2
be,1
much,1
longer,1
before,1
score,1
dream,1
girl,1
don,1
girlfriend,1
with,1
my,1
looks,1
will,1
