,frequency
Though,1
Technology,1
is,2
supposed,1
to,4
be,2
a,5
business,3
driver,2
sometimes,1
it,3
seems,1
technology,2
adopted,1
for,2
the,2
sake,1
of,3
rather,1
than,1
achieving,1
something,1
concrete,1
In,1
my,1
previous,1
company,1
publishing,1
house,1
which,1
generates,1
pages,2
and,1
content,2
everyday,1
whenever,1
one,1
spoke,1
management,1
discussion,2
usually,1
involved,1
tech,1
professionals,1
on,1
what,1
use,2
how,2
Very,1
rarely,1
would,1
around,1
as,2
does,1
help,1
urlLink,1
This,1
piece,1
looks,1
at,1
from,1
managerial,1
perspective,1
