,frequency
urlLink,1
exchange4media,1
reports,1
that,2
there,1
might,2
be,1
a,2
shift,1
of,3
ad,1
revenues,1
from,1
TV,1
to,4
print,1
due,1
CAS,2
Condional,1
Access,1
System,1
Nonsense,1
I,1
think,1
like,1
the,4
other,1
Media,1
Planners,1
quoted,1
in,1
story,1
nothing,1
sort,1
is,1
going,1
happen,1
Silly,1
assume,1
post,1
viewership,1
and,1
readership,1
patterns,1
will,1
change,1
In,1
fact,1
if,1
promise,1
cheaper,1
cable,2
comes,1
through,1
one,1
have,1
more,1
people,1
opting,1
for,1
connection,1
