,frequency
My,1
favourite,1
place,5
of,2
the,3
lot,1
is,5
Pune,1
This,2
maybe,1
so,2
because,1
I,7
did,1
my,1
graduation,1
here,4
and,3
lived,1
foir,1
two,1
years,1
in,3
a,6
hostel,1
visit,1
this,3
once,1
couple,1
months,1
fact,1
that,2
only,1
4,2
hrs,1
away,1
also,1
helps,1
A,1
very,2
nice,1
to,3
live,2
d,1
like,3
if,1
get,1
job,1
or,1
something,1
hour,1
train,1
ride,1
from,1
Bombay,1
retirement,1
city,3
speak,1
though,1
it,1
changing,1
for,2
better,1
now,1
It,1
more,2
becoming,1
young,1
persons,1
somewhat,1
Bangalore,1
God,1
love,1
wish,1
could,1
stay,1
ever,1
