,frequency
The,21
Festival,1
of,74
Lights,1
This,5
is,56
one,6
the,142
oldest,2
Hindu,5
festivals,3
occuring,1
in,33
month,1
Kartik,2
which,6
commemorates,2
return,1
Rama,4
to,50
Ayodhya,3
after,10
an,8
exile,2
14,2
years,1
It,7
also,13
marks,4
beginning,3
new,11
year,6
and,79
celebrated,8
with,17
lighting,3
lamps,8
Diwali,29
or,6
Deepawali,3
literally,1
array,1
festival,12
lights,3
on,19
darkest,1
night,6
perhaps,2
most,6
important,7
India,8
Originally,1
a,28
it,9
has,2
now,1
crossed,1
bounds,1
religion,2
by,5
all,8
fervor,1
gaiety,1
day,17
public,1
holiday,1
over,3
Twinkling,1
oil,2
diyas,5
light,5
up,5
every,2
home,3
firework,1
displays,1
are,24
common,1
across,1
country,1
goddess,2
Lakshmi,7
consort,2
Vishnu,6
who,3
symbol,2
wealth,2
prosperity,3
worshipped,2
this,21
festive,1
occasion,2
Lord,1
Ganesha,1
elephant,1
headed,1
god,1
auspiciousness,1
wisdom,1
homes,5
Another,4
view,1
that,14
meant,1
celebrate,4
destruction,1
arrogant,1
tyrant,1
Bali,1
at,7
hands,2
when,4
latter,1
appeared,1
his,8
Vamana,1
dwarf,1
avatar,1
sees,1
spring,1
cleaning,3
white,1
washing,1
houses,5
decorative,1
designs,1
rangolis,2
painted,2
floors,1
walls,1
New,2
clothes,4
bought,2
family,3
members,1
relatives,3
gather,1
together,1
offer,1
prayers,2
distribute,1
sweets,4
their,18
still,1
today,3
mentioned,1
Ramayana,1
celebrations,8
include,1
candles,3
bursting,4
crackers,11
fireworks,1
Friends,1
neighbours,3
exchange,3
special,2
People,3
buy,1
fact,1
certain,1
communities,2
absolutely,2
essential,3
wear,2
equivalent,1
Christmas,1
West,2
Therefore,1
time,6
people,9
get,3
bonus,1
salaries,1
for,13
large,1
majority,1
Hindus,2
especially,3
trader,2
community,5
Preparations,1
begin,1
many,5
days,2
prior,1
thorough,1
house,6
belief,4
will,3
enter,2
clean,1
nicely,1
decorated,2
scientific,2
reason,4
monsoon,5
insects,2
fungus,1
breed,1
With,1
end,3
need,1
be,5
cleaned,1
belongings,1
aired,1
dried,1
before,5
onset,2
winter,2
itself,1
extends,1
about,2
week,3
even,3
though,1
moonday,1
In,11
east,1
Bihar,1
northern,1
two,1
as,6
Dhanteras,2
honour,3
Dhanvantari,2
physician,2
gods,6
He,2
believed,6
have,5
emerged,2
pot,2
amrita,1
during,6
samudra,2
manthan,2
bathe,1
early,3
morning,3
observe,1
fast,1
broken,1
only,3
sunset,1
sweetmeats,2
puri,1
other,1
delicacies,1
On,1
kitchen,1
utensils,2
kept,2
place,1
worship,1
buying,1
according,1
theory,1
relates,1
myth,2
emerging,1
from,4
ocean,2
hand,1
Since,3
he,4
cleanliness,1
hygiene,1
celebratedas,1
Choti,2
small,1
smaller,1
scale,1
fewer,2
lit,6
burst,2
women,4
make,1
beautiful,1
coloured,2
rangoli,1
doorway,2
courtyard,2
Tiny,1
footprints,2
made,2
out,1
rice,1
paste,1
feature,1
They,2
signify,1
she,1
enters,1
involve,1
ritual,3
puja,2
evening,2
Songs,1
sung,1
arati,1
performed,2
Oil,1
ghee,2
offered,1
kheel,1
batashe,1
khilone,1
various,2
After,4
placed,1
around,1
near,2
Tulasi,1
plant,1
backyard,1
room,1
back,3
front,1
gates,1
meet,2
friends,3
good,3
wishes,1
falls,1
moon,1
brighten,1
moonless,1
According,5
not,4
dark,2
welcome,1
spirits,2
dead,1
ancestors,2
visit,2
auspicious,2
addition,1
frightens,1
away,1
any,1
evil,3
spirit,1
might,1
wandering,1
Orissa,1
path,1
take,1
heaven,1
modern,1
times,2
been,1
replaced,1
wax,1
electric,1
bulbs,1
areas,1
there,3
competition,1
sorts,1
among,3
everyone,1
tries,1
brightest,1
origin,2
can,1
traced,1
ancient,2
was,8
probably,3
harvesting,1
season,1
thus,1
extremely,1
largely,1
pastoral,1
Vaishya,3
Their,1
granaries,1
were,2
full,1
weather,1
long,2
arduous,1
therefore,2
began,1
happy,2
occassion,1
paying,1
debts,1
clearing,1
ledgers,3
As,3
developed,1
mythological,1
stories,2
explanations,1
attributedto,1
give,2
religious,1
sanction,2
However,2
historical,1
explanation,1
but,1
lost,1
folklore,1
linked,1
popular,2
Sita,1
brother,1
Lakshmana,1
returning,1
kingdom,1
To,1
event,1
illuminations,1
symbolise,1
removal,1
spiritual,1
darkness,1
happiness,1
another,2
Puja,2
her,1
birth,2
forms,1
major,2
part,2
Being,2
associated,2
fortune,1
specially,1
Most,1
tradesmen,1
close,1
old,1
dealings,1
start,3
afresh,1
its,2
emphasis,1
money,1
considered,1
lucky,1
gambling,2
Giving,1
social,1
vice,1
saying,1
states,1
does,1
gamble,1
beborn,1
donkey,1
next,2
Casinos,1
local,1
do,2
brisk,1
business,1
invite,1
play,1
cards,1
celebration,1
killing,1
Narkasura,1
Krishna,2
Naraka,2
abducted,1
16,1
000,1
killed,4
him,1
rescued,1
these,1
whom,1
later,1
married,3
personification,1
hell,1
activities,1
come,2
standstill,1
Though,1
equally,1
south,2
north,2
markedly,1
different,1
South,1
story,1
widely,1
Narasimha,2
man,3
lion,2
incarnation,2
legend,1
Hiranyakshipu,2
demon,1
king,1
unjust,1
cruel,1
almost,2
invincible,1
having,1
extracted,1
boon,2
Brahma,1
would,1
neither,3
beast,1
nor,3
inside,1
outside,1
When,1
atrocities,1
became,1
unbearable,1
sought,1
s,1
help,1
Assuming,1
fifth,1
claws,1
just,1
break,2
hence,1
steering,1
clear,1
boundaries,1
For,1
preceding,2
begins,2
First,1
bath,1
massage,1
hair,1
body,1
Its,1
importance,1
refers,1
oneself,1
thoroughly,1
months,1
bathing,1
receive,1
gifts,2
elders,1
they,3
expected,1
then,2
prays,1
well,1
being,1
main,2
consist,1
At,2
References,1
word,1
atishbaji,1
found,2
literature,1
eagerly,1
awaited,1
sound,1
resounds,1
throughout,1
universe,1
makes,1
aware,2
great,1
homecoming,1
indication,1
ofthe,2
joy,1
living,1
earth,1
making,1
plentiful,1
state,2
Still,1
possible,1
more,1
basis,1
fumes,2
produced,1
kill,1
lot,1
plenty,1
rains,1
use,1
high,1
tech,1
bomb,1
fairly,1
recent,1
ugly,1
metropolitan,1
cities,2
Delhi,1
continues,1
till,1
hours,2
result,2
city,1
engulfed,1
toxic,2
smoke,1
10,1
problem,1
manufacture,1
usually,1
unregulated,1
manufacturing,1
units,2
unsafe,1
material,1
used,1
inflammable,1
Every,1
destroyed,1
inaccidental,1
fires,1
resulting,1
death,1
those,1
employed,1
Kerala,1
where,1
Onam,1
Bengal,1
Kali,2
wicked,1
Raktavija,1
markets,1
gaily,1
Many,1
safety,1
measures,1
precautions,1
telecast,1
television,1
radio,1
children,1
fire,1
departments,1
alert,1
municipal,1
corporations,1
bigger,1
organise,1
buckets,1
tankers,1
water,1
strategic,1
locations,1
second,1
Bhai,2
Duja,2
sisters,2
apply,1
tilak,1
brothers,1
pray,1
life,1
likelihood,1
originally,1
intended,1
laws,1
allowed,1
them,2
parents,2
got,1
some,1
rest,1
hectic,1
activity,1
And,1
gave,1
opportunity,2
did,1
often,1
Nowadays,1
however,1
observed,1
both,1
unmarried,1
urlLink,1
http,1
webonautics,1
com,1
ethnicindia,1
diwali,1
html,1
