,frequency
Last,1
night,1
I,2
started,1
reading,1
urlLink,1
For,1
God,1
Country,1
and,2
Coca,2
Cola,2
by,3
Mark,1
Pendergrast,1
It,1
traces,1
the,8
history,1
of,4
from,3
early,2
days,1
being,2
a,7
patent,1
quack,1
medicine,2
as,2
rip,1
off,1
pemberton,1
something,1
that,1
was,1
then,1
sold,1
Vin,1
Marini,1
buying,1
out,1
my,1
Asa,1
candler,1
blanket,1
marketing,1
Robinson,1
The,2
rumours,1
Cocaine,3
content,1
subsequent,1
removal,1
fo,1
formula,1
Earlly,1
advertising,1
journey,1
to,2
laced,1
soft,1
drink,1
Simply,1
refreshing,1
Cold,1
Drink,1
book,1
reads,1
like,1
thriller,1
ve,1
reached,1
point,1
where,1
Robert,1
Woodruff,1
has,1
just,1
taken,1
over,1
company,1
