,frequency
urlLink,1
More,1
on,2
CAS,1
Chaos,1
this,1
time,2
the,8
research,3
focuses,1
consumers,1
rather,1
than,2
commercial,1
interests,1
It,1
s,1
a,3
report,1
so,1
one,2
can,1
t,1
comment,1
but,1
guesses,1
that,1
far,1
more,1
people,1
will,2
go,2
in,3
for,2
boxes,1
suggests,1
even,1
at,1
higher,1
prices,1
mentioned,1
TV,1
is,1
too,1
much,1
of,1
basic,1
necessity,1
families,1
to,1
ignore,1
What,1
they,1
do,1
spare,1
and,1
take,1
walk,1
park,1
or,1
hit,1
football,1
field,1
like,1
old,1
days,1
not,1
bloody,1
likely,1
