,frequency
Today,1
s,1
place,7
is,8
called,1
Naugam,1
this,4
so,1
far,1
from,1
civilisation,1
that,3
the,5
nearest,1
School,1
35,1
Kms,1
away,1
cool,1
eh,1
You,1
might,1
also,2
be,2
interested,1
to,5
know,1
lies,1
in,2
Kashmir,1
Valley,1
right,1
on,1
LoC,1
with,1
Pakistan,1
So,1
sensitive,1
one,1
not,1
allowed,1
use,1
crackers,1
for,3
Diwali,1
A,1
nice,1
visit,2
a,5
while,1
but,1
horrible,1
stay,1
lot,2
of,4
picnic,1
spots,1
next,1
mountain,1
streams,1
and,3
brooks,1
hiking,1
trails,1
camping,1
out,1
really,1
fun,1
here,1
There,1
no,1
animal,1
threat,1
anykind,1
except,1
occasional,1
Leopard,1
like,1
Last,1
Words,1
Nice,1
wish,1
I,1
could,1
every,1
Year,1
Unfortunately,1
can,1
t,1
because,1
Pakistani,1
Terrorists,1
which,1
makes,1
non,1
family,1
station,1
Maybe,1
century,1
hence,1
it,1
ll,1
peaceful,1
again,1
till,1
then,1
sigh,1
