,frequency
Kota,1
is,3
the,13
place,3
of,8
day,1
this,2
city,2
has,2
unique,1
distinction,1
in,6
India,1
to,6
be,1
host,1
for,2
different,1
kinds,1
power,2
plants,2
namely,1
Thermal,1
Hydroelectric,1
and,5
Nuclear,1
Your,1
s,1
truly,1
visited,2
them,1
all,1
This,2
also,1
western,1
state,1
Rajasthan,2
It,1
very,1
hot,1
here,3
Summer,1
almost,2
nobody,1
uses,1
an,1
Air,1
Conditioner,1
afforded,1
only,1
stability,1
any,1
length,1
time,2
As,1
I,2
did,1
my,1
Class,1
10th,1
11th,1
12th,1
Had,1
a,2
generally,1
fun,1
as,1
everybody,1
does,1
final,1
years,1
school,2
We,1
lot,1
places,1
from,1
Jaipur,1
Jodhpur,1
Bikaner,1
Bharatpur,1
bird,1
sanctuary,1
Mathura,1
had,1
decided,1
go,2
Delhi,1
same,1
trip,1
but,1
wiser,1
counsel,1
prevailed,1
will,1
want,1
just,1
revive,1
memories,1
good,1
old,1
days,1
like,1
