,frequency
Decided,1
to,5
go,1
urlLink,9
ego,1
surfing,1
today,1
The,1
term,1
Chirag,3
throws,2
back,3
this,3
blog,5
as,4
the,6
number,1
5,1
result,1
Not,1
bad,1
considering,1
a,2
few,2
months,1
ago,1
I,7
wouldn,1
t,1
even,1
feature,1
in,1
top,1
ten,1
A,1
search,1
for,1
Patnaik,1
now,1
first,1
one,2
Earlier,1
it,1
used,1
throw,1
of,8
sites,1
d,2
done,1
also,1
decided,1
have,2
look,1
at,1
who,1
was,1
linking,1
me,1
Pitifully,1
course,3
And,1
all,1
them,1
from,1
Comments,1
made,1
somewhere,1
or,1
part,1
some,1
directory,1
found,1
Recently,1
Updated,1
Indian,1
Weblogs,1
He,1
lists,1
my,2
Blog,1
This,2
is,1
because,1
long,1
and,1
unwieldy,1
name,1
realised,1
earlier,1
just,1
proves,1
that,1
rebrand,1
Link,1
