,frequency
Om,1
Mallik,1
comments,1
This,1
was,2
the,4
whole,1
point,1
I,2
making,1
that,3
technology,1
is,1
no,1
longer,1
something,1
you,2
can,1
talk,1
about,1
when,2
are,2
marketing,1
a,3
product,1
posted,1
urlLink,1
this,1
According,1
to,3
Chinese,2
Ministry,1
of,2
Information,1
world,1
1,1
and,3
2,2
wireless,1
handset,2
makers,3
not,1
doing,1
well,1
in,2
China,1
From,1
January,1
September,1
2003,1
produced,1
129,1
million,1
handsets,1
Ningbo,1
held,2
top,2
spot,1
at,3
15,1
Motorola,1
slips,1
14,1
followed,1
closely,1
by,1
TCL,1
12,1
Rounding,1
out,1
four,1
Nokia,1
10,1
share,1
Wanna,1
bet,1
next,1
year,1
one,1
these,1
two,1
chinese,1
will,2
be,1
selling,1
phones,1
US,1
for,1
50,1
pop,1
they,1
include,1
camera,1
some,1
bluetooth,1
good,1
knows,1
what,1
GigaOm,1
