,frequency
From,1
the,17
West,1
of,3
Country,1
I,4
went,4
all,3
way,1
to,11
North,2
East,1
The,1
next,1
city,3
lived,1
in,5
was,2
Guahati,1
This,1
is,4
largest,1
entire,1
Eastern,1
Part,1
India,1
It,1
has,2
a,1
very,1
famous,3
temple,1
called,1
Kamakhya,1
which,2
been,1
filthly,1
maintained,1
Also,1
this,2
region,1
Assam,3
Silk,1
Saree,1
exported,1
by,1
my,1
Mother,1
her,1
relatives,1
over,1
country,1
and,3
abroad,1
We,2
several,1
places,2
neighbouring,1
states,1
Some,1
we,1
were,1
Cherapunji,1
Highest,1
Rainfall,1
world,1
also,1
Kaziranga,1
National,1
park,1
for,2
One,1
Horned,1
Rhino,1
Generally,1
an,1
okay,1
if,1
you,6
can,1
put,1
up,1
with,1
people,1
who,1
cannot,2
speak,1
English,1
or,2
Hindi,1
properly,1
not,1
mention,1
fact,1
that,2
they,1
invariably,1
mispronounce,1
your,1
name,1
An,1
interesting,1
superstition,1
leave,2
unless,1
have,2
crossed,1
Bramhaputra,1
at,1
least,1
seven,1
times,1
If,1
do,1
before,1
done,1
so,1
are,1
destined,1
come,1
back,3
don,1
t,1
think,1
want,1
go,2
place,1
again,1
simply,1
because,1
there,1
nothing,1
