,frequency
Friends,1
Pakistanis,1
and,3
Wellwishers,1
lend,1
me,1
your,1
ears,1
actually,1
eyeballs,1
After,1
weeks,1
of,4
what,1
can,2
only,1
be,4
termed,2
as,5
medieval,1
torture,1
i,1
e,1
pricks,1
boiling,1
water,1
melted,1
wax,1
electrocution,1
fingers,1
bent,1
thisway,1
that,6
I,5
ve,1
recovered,1
to,7
a,7
state,1
which,1
normal,1
far,1
civilised,1
humans,1
go,1
was,3
finally,1
able,1
ride,1
bike,2
Yes,1
the,8
very,1
same,1
one,1
smashed,1
in,2
my,2
unfortunate,1
close,1
acquaintance,1
with,1
truck,1
on,4
picturesque,1
route,1
Mussorie,1
yesterday,1
It,1
limited,1
an,1
agonisingly,1
short,1
10,1
minutes,1
but,3
till,1
more,1
strength,1
returns,1
will,2
have,3
do,1
Physiotherapy,1
continue,1
for,2
next,1
few,2
months,1
if,1
all,1
goes,1
well,1
should,2
back,2
Delhi,2
first,1
August,1
rejoin,1
2nd,1
Of,1
course,1
hunt,1
physiotherapist,1
suits,1
timings,1
is,1
small,1
matter,1
Before,1
you,1
say,1
last,1
joyride,1
across,1
country,1
m,1
thinking,1
driving,1
still,1
convince,1
people,1
though,1
Cheerio,1
Chirag,1
