,frequency
urlLink,2
CAS,2
Conditional,1
Access,1
System,1
was,1
supposed,1
to,2
be,1
a,2
boon,1
for,1
the,10
viewer,1
with,1
promise,1
of,6
cheaper,1
cable,2
Option,1
choosing,1
only,1
pay,1
channels,1
one,1
wants,1
watch,1
More,2
accountability,1
operator,1
towards,1
braodcaster,1
Instead,1
it,1
has,1
brought,1
uncertainity,1
worst,1
case,1
being,1
talked,1
about,1
is,1
that,1
four,2
cities,1
just,1
drop,1
Satellite,1
TV,2
map,1
country,1
on,2
July,1
14th,1
date,1
implementation,1
in,1
metros,1
Bah,1
Thank,1
God,1
I,1
never,1
bought,1
from,1
agencyfaqs,1
com,1
