,frequency
Roland,1
Piquepaille,1
in,2
urlLink,2
Can,1
You,1
Pay,1
U,1
S,1
Programmers,1
at,1
Overseas,1
Salaries,1
While,1
cMarket,1
has,1
solved,1
its,1
immediate,1
challenge,1
the,8
implications,1
of,7
Jon,2
s,4
approach,2
are,1
potentially,1
mind,1
bending,1
What,2
if,1
other,2
companies,1
begin,2
taking,1
same,1
offering,1
Indian,1
style,1
wages,1
to,7
American,1
workers,1
On,1
positive,1
side,2
we,1
could,2
solve,1
our,1
job,1
creation,1
problems,1
But,1
on,1
negative,1
America,3
standard,2
living,2
would,1
inevitably,1
decline,1
There,1
only,1
one,1
way,1
find,1
out,2
for,2
sure,1
how,1
it,3
all,1
might,1
shake,1
and,3
that,4
is,5
executives,1
replicate,1
experiment,1
The,1
results,1
be,1
quite,1
interesting,1
irritating,1
about,2
this,2
waves,1
flag,1
globalisation,3
when,1
hits,1
goes,1
screaming,2
like,2
a,3
baby,2
This,1
similar,1
Visa,1
regimes,1
instituted,1
by,1
West,1
post,1
World,1
War,1
II,1
trying,1
stop,1
influx,1
immigrants,1
maintain,1
better,1
When,1
people,1
world,1
over,2
figured,1
manufacturring,1
poorer,1
countries,1
cheaper,1
businesses,1
started,2
moving,1
manufacturing,1
again,1
labor,1
standards,1
et,1
al,1
Conclusion,1
Rant,1
If,1
you,2
want,1
allow,1
free,1
flo,1
labour,1
oops,1
can,1
t,1
do,1
otherwise,1
Indians,1
will,1
take,1
your,1
tech,1
jobs,1
D,1
Link,1
