,frequency
Today,1
s,1
city,1
is,7
Srinagar,3
to,4
those,1
who,1
haven,1
t,1
heard,1
of,8
it,2
the,15
Summer,1
Capital,2
Jammu,2
and,6
Kashmir,1
with,1
being,1
Winter,1
It,2
not,3
a,2
very,1
hospitable,1
place,1
now,3
due,2
activity,2
Pakistani,3
Terrorists,2
in,2
Valley,1
non,1
family,1
station,1
for,4
people,2
like,2
My,1
father,1
meaning,1
families,1
Defence,1
Personnel,1
are,3
allowed,1
there,1
famous,1
its,1
Gardens,1
by,1
Mughal,1
Emperors,1
India,2
Medeival,1
ages,1
also,2
Houseboats,1
on,3
Dal,1
Lake,1
House,1
Boats,2
just,1
that,1
Houses,1
used,2
as,4
tourist,2
hotels,2
Correction,1
were,1
no,1
tourists,1
Not,1
only,1
bad,1
tourism,2
but,2
local,2
mainstay,1
economy,1
There,1
will,2
be,1
sometime,1
before,1
normalcy,1
returns,1
unlikely,1
Government,1
survives,1
Pure,1
Hate,1
If,1
vanishes,1
tommorow,1
whole,1
country,1
Pakistan,1
collapse,1
or,1
maybe,1
they,1
already,1
have,1
America,1
hate,1
Russia,1
