,frequency
I,8
decided,2
to,3
add,1
a,3
few,1
blogs,3
on,2
my,3
page,1
then,1
realised,1
that,1
blog,2
would,1
come,1
if,1
at,1
all,2
other,1
peoples,1
way,1
down,1
in,1
the,2
bottom,1
so,1
ve,1
change,1
name,1
of,2
A,1
Blog,1
Formerly,1
Known,1
As,1
My,1
Ramblings,1
and,1
Rants,1
hahahah,1
m,3
Invincible,1
may,1
not,2
be,1
original,1
but,1
invincible,1
urlLink,1
Tracy,1
dropped,1
line,1
saying,1
lazy,1
bum,1
quite,1
haha,1
she,1
actually,1
asked,1
which,1
were,1
abusive,1
say,1
them,1
heeheehee,1
