,frequency
Some,1
months,1
ago,1
when,2
I,11
was,2
with,6
BCCL,1
the,73
publisher,1
of,46
The,14
Times,3
India,2
and,21
he,1
Economic,1
had,1
a,22
conversation,1
CTO,1
group,2
Internet,3
company,1
Limited,1
Who,1
asked,1
me,2
to,35
put,2
down,3
some,2
thoughts,2
on,6
how,2
see,3
things,1
internet,8
shaping,1
up,2
While,2
did,1
those,2
never,2
actually,1
sent,1
it,10
him,1
file,1
lying,1
around,1
till,1
came,1
across,3
couple,1
days,1
back,3
Here,1
is,22
rewrite,1
what,3
initially,1
penned,1
typed,1
A,3
lot,1
rambling,1
about,3
nothing,3
in,26
particular,1
positioning,1
product,1
or,5
service,1
more,7
targeted,1
specific,4
audiences,3
Case,1
point,2
are,12
BMW,1
Mercedes,2
both,2
from,3
fine,1
German,1
engineering,1
pedigree,1
premium,1
luxury,1
cars,2
However,1
buyers,1
two,2
will,14
probably,3
as,12
different,3
people,5
can,8
be,17
former,1
bought,1
by,8
person,1
who,3
drive,1
car,1
himself,1
latter,1
someone,1
has,4
chauffer,1
Yes,1
know,3
also,3
makes,2
sports,1
this,5
general,3
perception,1
that,13
expressed,1
here,1
Such,2
huge,1
differentiation,1
mindset,1
branding,2
all,2
This,5
trend,1
seen,2
media,5
well,2
rise,1
niche,2
publications,2
developed,1
economies,1
such,4
US,1
UK,1
illustrative,1
Any,1
would,7
broadly,1
undergo,1
distinct,1
phases,1
consolidation,1
growth,2
phase,2
then,4
fragmentation,1
once,1
medium,4
matures,2
perhaps,4
one,7
which,8
fragmented,1
even,1
before,1
matured,1
explained,1
global,1
reach,1
fact,1
ideas,1
easily,1
replicated,1
geographical,1
political,1
boundaries,1
i,1
e,1
something,3
works,1
America,2
almost,1
certainly,1
not,2
work,3
simply,1
because,1
maturity,1
American,2
market,1
order,1
magnitude,1
To,1
illustrate,1
further,1
existence,1
flourishing,1
sites,2
like,4
epinions,1
com,6
context,3
apparent,1
non,2
starter,1
Indian,3
equivalent,1
mouthshut,1
sources,1
information,3
Or,1
price,2
comparison,1
mySimon,1
far,2
no,3
comparable,1
site,1
With,1
brief,1
background,1
instrumental,1
whole,1
game,1
perspective,1
tends,1
promote,1
formation,2
groups,3
very,1
interests,1
sort,3
mother,1
you,4
talk,1
whats,1
talks,1
allows,1
communicate,1
your,1
peer,1
Bennet,1
philosophy,1
been,1
an,4
aggregator,1
subsidizing,1
audience,3
pays,1
retrieve,2
content,9
retrieving,1
profit,1
purchasing,1
prove,2
counter,1
productive,1
goes,1
used,1
getting,1
for,6
free,1
likely,1
freeload,1
On,1
other,3
hand,1
does,1
pay,3
most,1
prized,2
wanted,1
advertiser,1
if,1
frivolousness,1
their,2
transaction,1
us,3
idea,2
convince,1
mass,1
populace,1
value,1
easiest,1
way,1
ensure,1
look,1
focused,1
verticals,1
segment,1
first,1
comes,1
mind,1
economictimes,1
accurately,1
ETIG,1
biggest,2
problem,1
make,1
out,3
online,1
Multimodal,1
payment,1
mechansims,1
already,1
use,1
Indiatimes,2
family,1
websites,1
Virtual,1
currency,1
kind,1
created,1
purpose,1
What,1
business,1
we,2
Content,1
take,1
several,1
forms,2
could,2
blogs,1
reading,1
right,1
now,2
Blogs,2
latest,1
rage,1
spreading,1
parts,1
world,3
but,3
personal,2
running,1
commentary,1
sometimes,1
topic,2
Another,1
form,6
reviews,1
Reviews,1
any,2
palces,1
party,1
eat,1
Delhi,1
where,2
find,1
best,1
shoes,1
Chandini,1
Chowk,1
Ineractivity,1
needs,1
cornerstone,1
offering,1
may,1
blog,1
Traditional,1
newspapers,1
TV,1
Radio,1
definitely,2
migrate,1
web,1
Evolution,1
devices,1
Microsoft,1
Tablet,1
PC,1
Handspring,1
Treo,1
step,1
direction,1
In,1
respect,1
standardisation,1
under,1
name,2
la,2
indiatimes,1
single,2
mistake,1
being,2
undertaken,1
many,1
others,1
conclusion,1
based,1
our,1
initial,1
premise,1
promotes,1
focus,2
By,1
definition,1
these,1
unlikey,1
turn,1
interest,1
portal,1
get,1
kicks,1
so,1
speak,1
creation,2
multiple,1
brands,1
better,1
strategic,1
having,2
ghoomnahai,1
rather,1
than,1
Travel,1
gives,1
identity,1
valued,1
its,1
consumers,1
above,1
overall,1
evolution,1
perfectly,2
logical,1
sequence,1
events,1
Growing,1
consolidates,1
fragments,1
During,1
acceptable,1
have,2
brand,1
moment,1
maybe,1
limited,1
gathers,1
scenario,1
Show,1
money,1
Whether,1
read,1
someday,1
future,1
debatable,1
likes,1
Al,1
Ries,1
believe,1
advertising,2
disagree,1
strongly,1
So,1
happen,1
Will,1
become,1
subversive,1
undermine,1
modern,1
society,1
mans,1
land,1
paid,2
products,1
services,1
only,2
ones,1
able,1
draw,1
revenue,1
Truth,1
immortal,1
words,1
X,1
Files,1
go,1
there,1
My,1
suspicion,1
heavily,1
NYT,1
WSJ,1
attract,1
significant,1
revenues,1
For,1
rest,1
strong,1
niches,1
allow,1
them,1
do,1
same,1
PS,1
Don,1
t,1
hesitate,1
comment,1
