,frequency
Nice,1
quote,1
for,1
the,6
day,1
There,1
s,3
a,2
warder,1
who,1
fond,1
of,1
me,4
I,3
don,1
t,2
ask,1
why,1
ve,1
learnt,1
to,4
take,1
what,1
there,1
without,1
questioning,1
source,1
When,1
he,3
sees,1
on,1
all,1
fours,1
scrabbling,1
at,1
earth,1
in,1
random,1
looking,1
way,1
that,1
is,1
quite,1
scientific,1
gets,1
upset,1
and,2
hurries,1
over,1
with,1
spade,2
offers,1
help,1
Especially,1
wants,1
use,1
He,1
doesn,1
understand,1
want,1
freedom,1
make,1
my,1
own,1
mistakes,1
from,1
The,1
Passion,1
by,1
Jeannette,1
Winterson,1
