,frequency
All,1
Media,1
reporting,1
seems,1
to,3
concentrating,1
on,1
the,6
fact,2
that,3
a,1
single,1
yahoo,3
group,2
has,3
been,2
banned,2
but,1
of,3
matter,1
is,7
It,2
entire,1
Yahoo,1
Groups,1
sub,1
domain,1
urlLink,2
groups,1
com,1
The,2
ultimate,1
irony,1
tht,1
everyone,1
know,2
knows,1
this,2
and,3
atleast,1
worldwide,1
if,1
not,1
india,1
people,1
can,1
read,1
what,1
dissidents,1
have,1
say,1
censorship,2
made,1
them,2
more,1
famous,1
rather,1
than,1
consign,1
oblivion,1
which,2
was,1
intention,1
IT,1
ACT,1
2000,1
says,1
it,2
allos,1
for,1
balanced,1
flow,1
information,1
bullshit,1
plain,1
simple,1
What,1
most,1
pissing,1
hey,1
don,1
t,1
even,1
how,1
do,1
properly,1
