,word,lemma
0,urlLink,urllink
1,When,when
2,zombies,zombi
3,take,take
4,long,long
5,till,till
6,electricity,electr
7,fails,fail
8,Many,mani
9,people,peopl
10,wonder,wonder
11,key,key
12,parts,part
13,civilized,civil
14,society,societi
15,might,might
16,continue,continu
17,post,post
18,apocalyptic,apocalypt
19,Dawn,dawn
20,Dead,dead
21,Night,night
22,Comet,comet
23,Omega,omega
24,Man,man
25,Teletubbies,teletubbi
26,Go,Go
27,Paris,pari
28,scenario,scenario
29,Your,your
30,question,question
31,two,two
32,possible,possibl
33,answers,answer
34,depending,depend
35,zombie,zombi
36,conquest,conquest
37,envision,envis
