,word,lemma
0,urlLink,urllink
1,09,09
2,2001,2001
3,Hawking,hawk
4,predicts,predict
5,cyborg,cyborg
6,ascendancy,ascend
7,Poor,poor
8,Stephen,stephen
9,It,It
10,shock,shock
11,see,see
12,become,becom
13,gibbering,gibber
14,bubblehead,bubblehead
15,quite,quit
16,soon,soon
17,Response,respons
18,Raymond,raymond
19,Kurzweil,kurzweil
20,recently,recent
21,told,told
22,German,german
23,magazine,magazin
24,Focus,focu
25,computers,comput
26,evolving,evolv
27,rapidly,rapidli
28,would,would
29,eventually,eventu
30,outstrip,outstrip
31,intelligence,intellig
32,humans,human
33,Professor,professor
34,went,went
35,express,express
36,concern,concern
37,artificial,artifici
38,could,could
39,come,come
40,dominate,domin
41,world,world
42,10,10
43,Colonies,coloni
44,space,space
45,may,may
46,hope,hope
47,The,the
48,human,human
49,race,race
50,likely,like
51,wiped,wipe
52,doomsday,doomsday
53,virus,viru
54,Millennium,millennium
55,unless,unless
56,set,set
57,colonies,coloni
58,Prof,prof
59,warns,warn
60,Doomsday,doomsday
61,Prediction,predict
62,Called,call
63,Regrettable,regrett
64,Hype,hype
65,predictions,predict
66,terrestrial,terrestri
67,doom,doom
68,increasingly,increasingli
69,wide,wide
70,ranging,rang
71,unreasonable,unreason
72,recent,recent
73,years,year
74,They,they
75,also,also
76,manifest,manifest
77,certain,certain
78,arbitrariness,arbitrari
79,choice,choic
80,end,end
81,time,time
82,scenarios,scenario
