,word,stem
0,urlLink,urllink
1,Teddy,teddi
2,Bear,bear
3,Picnic,picnic
4,Cast,cast
5,Scott,scott
6,son,son
7,Bruce,bruce
8,father,father
9,Dave,dave
10,mother,mother
11,singing,sing
12,sleep,sleep
13,time,time
14,teddy,teddi
15,bears,bear
16,Those,those
17,little,littl
18,wonderful,wonder
19,tonight,tonight
20,tries,tri
21,leave,leav
22,appears,appear
23,asleep,asleep
24,As,As
25,soon,soon
26,wakes,wake
27,looks,look
28,tired,tire
29,See,see
30,gaily,gaili
31,play,play
32,They,they
33,love,love
34,sing,sing
35,shout,shout
36,thing,thing
37,happens,happen
38,got,got
39,cares,care
40,Gets,get
41,continues,continu
42,But,but
43,six,six
44,clock,clock
45,Their,their
46,mummies,mummi
47,daddies,daddi
48,take,take
49,home,home
50,bed,bed
51,Because,becaus
52,talking,talk
53,Good,good
54,night,night
55,Flips,flip
56,light,light
57,Dad,dad
58,back,back
59,still,still
60,doorway,doorway
61,Uh,Uh
62,yes,ye
63,Were,were
64,Yes,ye
65,All,all
66,ever,ever
67,Goodnight,goodnight
68,How,how
69,come,come
70,picnic,picnic
71,ended,end
72,If,If
73,good,good
74,I,I
75,mean,mean
76,even,even
77,dark,dark
78,um,um
79,frolicking,frolick
80,Oh,Oh
81,Frolicking,frolick
82,tiring,tire
83,Okay,okay
84,eat,eat
85,Well,well
86,The,the
87,ate,ate
88,buttons,button
89,felt,felt
90,Ewww,ewww
91,That,that
92,bear,bear
93,food,food
94,It,It
95,like,like
96,hot,hot
97,dogs,dog
98,Mmm,mmm
99,yeah,yeah
100,What,what
101,sees,see
102,goes,goe
103,No,No
104,actually,actual
105,know,know
106,A,A
107,guy,guy
108,work,work
109,told,told
110,Who,who
111,Hank,hank
112,You,you
113,Maybe,mayb
114,call,call
115,think,think
116,would,would
117,idea,idea
118,Why,whi
119,phone,phone
120,kind,kind
121,freak,freak
122,works,work
123,mailroom,mailroom
124,Ohh,ohh
125,Now,now
126,go,go
127,trying,tri
128,piece,piec
129,together,togeth
130,sloppy,sloppi
131,narrative,narr
132,sighs,sigh
133,try,tri
134,uh,uh
135,counting,count
136,sheep,sheep
137,cries,cri
138,whines,whine
139,Ahh,ahh
140,make,make
141,slaughtered,slaughter
142,bloated,bloat
143,sun,sun
144,live,live
145,ones,one
146,bounding,bound
147,head,head
148,thought,thought
149,dead,dead
150,tell,tell
151,alive,aliv
152,tagging,tag
153,toes,toe
154,enters,enter
155,going,go
156,around,around
157,crying,cri
158,Maa,maa
159,turn,turn
160,clings,cling
161,onto,onto
162,arm,arm
163,oh,oh
164,There,there
165,Yeah,yeah
166,Bears,bear
167,story,stori
168,sounds,sound
169,utter,utter
170,bullshit,bullshit
171,Just,just
172,remember,rememb
173,loves,love
174,use,use
175,language,languag
176,house,hous
177,gonna,gonna
178,wash,wash
179,mouth,mouth
180,soup,soup
181,soap,soap
182,dear,dear
183,Don,don
184,contradict,contradict
185,front,front
186,boy,boy
187,hero,hero
188,get,get
189,mom,mom
190,Night,night
191,Tiger,tiger
192,approaches,approach
193,give,give
194,kiss,kiss
195,puts,put
196,fists,fist
197,self,self
198,defense,defens
199,kisses,kiss
200,alone,alon
201,Bullshit,bullshit
202,Cut,cut
203,parents,parent
204,bedroom,bedroom
205,So,So
206,true,true
207,Um,Um
208,Not,not
209,exactly,exactli
210,helping,help
211,last,last
212,weekend,weekend
213,Hmm,hmm
214,affair,affair
215,shocked,shock
216,An,An
217,God,god
218,shakes,shake
219,honest,honest
220,guys,guy
221,goblins,goblin
222,started,start
223,raining,rain
224,gumdrops,gumdrop
225,happened,happen
226,wizard,wizard
227,tavern,tavern
228,much,much
229,dew,dew
230,drink,drink
231,drive,drive
232,right,right
233,driving,drive
234,called,call
235,darndest,darndest
236,honey,honey
237,leaf,leaf
238,dial,dial
239,fine,fine
240,next,next
241,harder,harder
242,hold,hold
243,sweetie,sweeti
244,Alright,alright
245,turns,turn
246,nightstand,nightstand
247,Doris,dori
248,Turns,turn
249,Frantically,frantic
250,woman,woman
251,named,name
252,came,came
253,day,day
254,said,said
255,meeting,meet
256,sleazy,sleazi
257,motel,motel
258,rooms,room
259,carrying,carri
260,child,child
261,wanted,want
262,wonder,wonder
263,could,could
264,see,see
265,curious,curiou
266,well,well
267,pique,piqu
268,interest,interest
269,Honey,honey
270,She,she
271,goat,goat
272,magical,magic
273,And,and
274,delights,delight
275,playing,play
276,tricks,trick
277,us,us
278,mere,mere
279,mortals,mortal
280,relieved,reliev
281,also,also
282,Both,both
283,laugh,laugh
284,feel,feel
285,idiot,idiot
286,natural,natur
287,forgive,forgiv
288,jealous,jealou
289,cuddles,cuddl
290,covers,cover
