,word,stem
0,urlLink,urllink
1,Kissinger,kissing
2,Commission,commiss
3,I,I
4,like,like
5,welcome,welcom
6,first,first
7,meeting,meet
8,independent,independ
9,commission,commiss
10,Look,look
11,around,around
12,You,you
13,top,top
14,1,1
15,percent,percent
16,public,public
17,servants,servant
18,elite,elit
19,best,best
20,integrity,integr
21,vision,vision
22,Impeccable,impecc
23,judgment,judgment
24,Christian,christian
25,one,one
26,exception,except
27,white,white
28,chose,chose
29,know,know
30,much,much
31,together,togeth
32,form,form
33,impartial,imparti
34,non,non
35,partisan,partisan
36,dream,dream
37,team,team
38,get,get
39,bottom,bottom
40,9,9
41,11,11
