,word,lemma
0,Okay,okay
1,okay,okay
2,At,At
3,first,first
4,I,I
5,going,go
6,post,post
7,anything,anyth
8,Elise,elis
9,since,sinc
10,simply,simpli
11,practical,practic
12,40k,40k
13,models,model
14,allocated,alloc
15,year,year
16,already,alreadi
17,sold,sold
18,urlLink,urllink
19,review,review
20,takes,take
21,cake,cake
22,Such,such
23,pithy,pithi
24,quotes,quot
25,Its,it
26,prescription,prescript
27,disaster,disast
28,us,us
29,acrylic,acryl
30,nails,nail
31,It,It
32,disappoint,disappoint
33,audience,audienc
34,newly,newli
35,divorced,divorc
36,men,men
37,looking,look
38,new,new
39,wife,wife
40,still,still
41,want,want
42,one,one
43,damnit,damnit
