,word,lemma
0,urlLink,urllink
1,Hiroshima,hiroshima
2,Day,day
3,One,one
4,hell,hell
5,big,big
6,bang,bang
7,last,last
8,thing,thing
9,hear,hear
10,people,peopl
11,say,say
12,Let,let
13,nuke,nuke
14,em,em
15,think,think
16,Oh,Oh
17,I,I
18,hesitate,hesit
19,choice,choic
20,wipe,wipe
21,You,you
22,gonna,gonna
23,kill,kill
24,innocent,innoc
25,time,time
26,never,never
27,fought,fought
28,damn,damn
29,war,war
30,anywhere,anywher
31,world,world
32,If,If
33,newspapers,newspap
34,would,would
35,cut,cut
36,shit,shit
37,killed,kill
38,many,mani
39,civilians,civilian
40,That,that
41,tough,tough
42,luck,luck
