,word,stem
0,urlLink,urllink
1,Energy,energi
2,Efficiency,effici
3,Environmental,environment
4,News,new
5,Lighting,light
6,There,there
7,many,mani
8,cost,cost
9,effective,effect
10,strategies,strategi
11,technologies,technolog
12,available,avail
13,slashing,slash
14,lighting,light
15,energy,energi
16,use,use
17,As,As
18,Barney,barney
19,Capehart,capehart
20,says,say
21,If,If
22,everyone,everyon
23,went,went
24,store,store
25,today,today
26,bought,bought
27,high,high
28,efficiency,effici
29,products,product
30,devices,devic
31,homes,home
32,offices,offic
33,factories,factori
34,Florida,florida
35,could,could
36,cut,cut
37,half,half
38,Daylighting,daylight
39,skylights,skylight
40,windows,window
41,economical,econom
42,Only,onli
43,indirect,indirect
44,light,light
45,generates,gener
46,less,less
47,heat,heat
48,electric,electr
49,lamps,lamp
50,Skylights,skylight
51,modified,modifi
52,white,white
53,paint,paint
54,lenses,lens
55,reflective,reflect
56,film,film
57,reduce,reduc
58,solar,solar
59,gain,gain
60,Incandescent,incandesc
61,widely,wide
62,used,use
63,least,least
64,efficient,effici
65,Low,low
66,pressure,pressur
67,sodium,sodium
68,vapor,vapor
69,one,one
70,sources,sourc
71,uses,use
72,9,9
73,times,time
74,electricity,electr
75,brightness,bright
76,produce,produc
77,lasts,last
78,18,18
79,long,long
80,incandescent,incandesc
81,Sodium,sodium
82,lamp,lamp
83,however,howev
84,render,render
85,color,color
86,naturally,natur
