,word,lemma
0,urlLink,urllink
1,The,the
2,Future,futur
3,That,that
4,Wasn,wasn
5,These,these
6,images,imag
7,vivid,vivid
8,reminder,remind
9,popular,popular
10,sense,sens
11,future,futur
12,overwhelmingly,overwhelmingli
13,optimistic,optimist
14,post,post
15,apocalyptic,apocalypt
16,landscapes,landscap
17,Blade,blade
18,Runner,runner
19,dark,dark
20,cynicism,cynic
21,cyberpunk,cyberpunk
22,science,scienc
23,fiction,fiction
24,still,still
25,far,far
26,away,away
27,andat,andat
28,least,least
29,prosperous,prosper
30,white,white
31,Americans,american
32,depicted,depict
33,imagerythe,imageryth
34,going,go
35,utterly,utterli
36,swell,swell
