,word,lemma
0,Ripeness,ripe
1,Only,onli
2,meditation,medit
3,brought,brought
4,light,light
5,shines,shine
6,every,everi
7,night,night
8,even,even
9,death,death
10,door,door
11,divine,divin
12,With,with
13,heart,heart
14,transformed,transform
15,enter,enter
16,universal,univers
17,spirit,spirit
18,become,becom
19,one,one
20,ocean,ocean
21,And,and
22,unless,unless
23,know,know
24,oceanic,ocean
25,experience,experi
26,lived,live
27,vain,vain
28,Now,now
29,always,alway
30,time,time
31,fruit,fruit
32,ripe,ripe
33,You,you
34,need,need
35,gather,gather
36,courage,courag
37,inner,inner
38,forest,forest
39,The,the
40,right,right
41,There,there
42,thing,thing
43,wrong,wrong
44,Osho,osho
45,A,A
46,Sudden,sudden
47,Clash,clash
48,Thunder,thunder
49,Chapter,chapter
50,6,6
51,Commentary,commentari
52,When,when
53,drops,drop
54,tree,tree
55,One,one
56,moment,moment
57,hangs,hang
58,thread,thread
59,branches,branch
60,bursting,burst
61,juice,juic
62,next,next
63,falls,fall
64,forced,forc
65,fall,fall
66,made,made
67,effort,effort
68,jump,jump
69,recognized,recogn
70,ripeness,ripe
71,simply,simpli
72,let,let
73,go,go
74,card,card
75,appears,appear
76,reading,read
77,indicates,indic
78,ready,readi
79,share,share
80,riches,rich
81,All,all
82,relax,relax
83,willing,will
84,happen,happen
85,This,thi
86,sharing,share
87,expression,express
88,creativity,creativ
89,come,come
90,many,mani
91,ways,way
92,work,work
93,relationships,relationship
94,everyday,everyday
95,life,life
96,experiences,experi
97,No,No
98,special,special
99,preparation,prepar
100,part,part
101,required,requir
102,It,It
