,word,lemma
0,urlLink,urllink
1,AMPT,ampt
2,Online,onlin
3,TV,TV
4,Sucks,suck
5,Synopsis,synopsi
6,explores,explor
7,many,mani
8,ways,way
9,greatest,greatest
10,communications,commun
11,appliance,applianc
12,falls,fall
13,short,short
14,living,live
15,potential,potenti
16,Musicians,musician
17,Sarajevo,sarajevo
18,discuss,discuss
19,use,use
20,feed,feed
21,hatred,hatr
22,The,the
23,Disposable,dispos
24,Heroes,hero
25,Hiphopcrasy,hiphopcrasi
26,Television,televis
27,Drug,drug
28,Nation,nation
29,Flipper,flipper
30,Sacrifice,sacrific
31,Krist,krist
32,Novoselic,novosel
