,word,lemma
0,GROWING,grow
1,WINGS,wing
2,Like,like
3,outpouring,outpour
4,void,void
5,even,even
6,knowing,know
7,said,said
8,next,next
9,comes,come
10,together,togeth
11,chorus,choru
12,dos,do
13,The,the
14,eternal,etern
15,question,question
16,strong,strong
17,enough,enough
18,someone,someon
19,else,els
20,ask,ask
21,without,without
22,mark,mark
23,There,there
24,always,alway
25,fear,fear
26,never,never
27,mistakes,mistak
28,offered,offer
29,like,like
30,proof,proof
31,I,I
32,turned,turn
33,air,air
34,conditioner,condition
35,since,sinc
36,home,home
37,someplace,someplac
38,surrounds,surround
39,fog,fog
40,come,come
41,trees,tree
42,seven,seven
43,clock,clock
44,morning,morn
