,word,lemma
0,African,african
1,Ice,ice
2,Core,core
3,Analysis,analysi
4,Reveals,reveal
5,Catastrophic,catastroph
6,Droughts,drought
7,Shrinking,shrink
8,Fields,field
9,Civilization,civil
10,Shifts,shift
11,COLUMBUS,columbu
12,Ohio,ohio
13,A,A
14,detailed,detail
15,analysis,analysi
16,six,six
17,cores,core
18,retrieved,retriev
19,rapidly,rapidli
20,shrinking,shrink
21,ice,ice
22,fields,field
23,atop,atop
24,Tanzania,tanzania
25,Mount,mount
26,Kilimanjaro,kilimanjaro
27,shows,show
28,tropical,tropic
29,glaciers,glacier
30,began,began
31,form,form
32,11,11
33,700,700
34,years,year
35,ago,ago
36,The,the
37,also,also
38,yielded,yield
39,remarkable,remark
40,evidence,evid
41,three,three
42,catastrophic,catastroph
43,droughts,drought
44,plagued,plagu
45,tropics,tropic
46,8,8
47,300,300
48,5,5
49,200,200
50,4,4
51,000,000
52,Lastly,lastli
53,supports,support
54,State,state
55,University,univers
56,researchers,research
57,prediction,predict
58,unique,uniqu
59,bodies,bodi
60,disappear,disappear
61,next,next
62,two,two
63,decades,decad
64,victims,victim
65,global,global
66,warming,warm
67,These,these
68,findings,find
69,published,publish
70,today,today
71,journal,journal
72,Science,scienc
73,urlLink,urllink
74,ScienceDaily,sciencedaili
75,Magazine,magazin
