,word,stem
0,Recently,recent
1,musical,music
2,tastes,tast
3,changed,chang
4,Not,not
5,I,I
6,stopped,stop
7,listening,listen
8,chick,chick
9,music,music
10,urlLink,urllink
11,Tori,tori
12,LTC,ltc
13,The,the
14,Sundays,sunday
15,punk,punk
16,Bad,bad
17,Religion,religion
18,Millencolin,millencolin
19,Pulley,pulley
20,Guttermouth,guttermouth
21,Lately,late
22,Sloan,sloan
23,Radiohead,radiohead
24,lot,lot
25,rap,rap
26,mixed,mix
27,Laura,laura
28,spent,spent
29,good,good
30,hour,hour
31,downloading,download
32,bunch,bunch
33,old,old
34,school,school
35,songs,song
36,Check,check
