,word,stem
0,urlLink,urllink
1,Pseudoconservatism,pseudoconservat
2,Revisited,revisit
3,The,the
4,pseudo,pseudo
5,conservative,conserv
6,man,man
7,name,name
8,upholding,uphold
9,traditional,tradit
10,American,american
11,values,valu
12,institutions,institut
13,defending,defend
14,less,less
15,fictitious,fictiti
16,dangers,danger
17,consciously,conscious
18,unconsciously,unconsci
19,aims,aim
20,abolition,abolit
21,intellectual,intellectu
22,deterioration,deterior
23,movement,movement
24,evident,evid
25,may,may
26,appropriate,appropri
27,consider,consid
28,proposition,proposit
29,political,polit
30,platform,platform
31,called,call
32,longer,longer
33,principled,principl
34,systematic,systemat
35,sense,sens
36,via,via
