,word,stem
0,urlLink,urllink
1,PRESS,press
2,RELEASE,releas
3,PR,PR
4,Web,web
5,Millions,million
6,Celebrate,celebr
7,Most,most
8,Spectacular,spectacular
9,Planetary,planetari
10,Alignment,align
11,6,6
12,000,000
13,Years,year
14,November,novemb
15,8,8
16,9,9
17,2003,2003
18,The,the
19,Harmonic,harmon
20,Concordance,concord
21,total,total
22,lunar,lunar
23,eclipse,eclips
24,part,part
25,known,known
26,astrology,astrolog
27,Grand,grand
28,Sextile,sextil
29,pattern,pattern
30,wonderful,wonder
31,harmonious,harmoni
32,flow,flow
33,energy,energi
34,six,six
35,planets,planet
36,solar,solar
37,system,system
38,Within,within
39,yet,yet
40,another,anoth
41,powerful,power
42,Star,star
43,David,david
44,important,import
45,mystic,mystic
46,symbol,symbol
47,This,thi
48,significant,signific
49,alignment,align
50,year,year
51,span,span
52,3,3
53,BC,BC
54,CE,CE
55,one,one
56,moment,moment
57,time,time
58,effects,effect
59,last,last
60,centuries,centuri
61,come,come
62,general,gener
63,consensus,consensu
64,least,least
65,likely,like
66,bestow,bestow
67,grace,grace
68,blessings,bless
69,upon,upon
70,spend,spend
71,use,use
72,high,high
73,energies,energi
74,produces,produc
75,hearts,heart
76,minds,mind
77,focused,focus
78,spiritually,spiritu
79,There,there
80,numerous,numer
81,speculations,specul
82,might,might
83,happen,happen
84,Some,some
85,rather,rather
86,extreme,extrem
87,say,say
88,expect,expect
89,see,see
90,first,first
91,wave,wave
92,Ascension,ascens
93,take,take
94,place,place
95,Others,other
96,waiting,wait
97,spaceships,spaceship
98,us,us
99,away,away
100,Still,still
101,others,other
102,wonder,wonder
103,astrological,astrolog
104,chart,chart
105,foretelling,foretel
106,type,type
107,universal,univers
108,rapture,raptur
109,Blaze,blaze
110,believes,believ
111,much,much
112,outward,outward
113,events,event
114,opportunity,opportun
115,make,make
116,possible,possibl
117,In,In
118,words,word
119,proactive,proactiv
120,dont,dont
121,wait,wait
122,things,thing
123,Powerful,power
124,planetary,planetari
125,often,often
126,coincide,coincid
127,world,world
128,around,around
129,indeed,inde
130,regarded,regard
131,signposts,signpost
132,Cosmos,cosmo
133,Astrology,astrolog
134,language,languag
135,Divine,divin
136,It,It
137,uses,use
138,talk,talk
139,However,howev
140,raise,rais
141,vibrations,vibrat
142,spiritual,spiritu
143,work,work
144,meditation,medit
145,order,order
146,attune,attun
147,said,said
148,Once,onc
149,learn,learn
150,sublime,sublim
