,word,stem
0,urlLink,urllink
1,Stalin,stalin
2,vs,vs
3,Hitler,hitler
4,The,the
5,Authorized,author
6,Annotated,annot
7,Translation,translat
8,comics,comic
9,2000,2000
10,Alexey,alexey
11,Lipatov,lipatov
12,Please,pleas
13,steal,steal
14,hard,hard
15,It,It
16,upsets,upset
17,artist,artist
18,Joseph,joseph
19,TM,TM
20,All,all
21,Union,union
22,Communist,communist
23,Party,parti
24,Bolsheviks,bolshevik
25,Inappropriate,inappropri
26,usage,usag
27,prosecuted,prosecut
28,fullest,fullest
29,extent,extent
30,law,law
31,expelling,expel
32,ten,ten
33,years,year
34,labor,labor
35,Adolf,adolf
36,National,nation
37,Socialist,socialist
38,German,german
39,Workers,worker
40,reported,report
41,appropriate,appropri
42,authorities,author
43,We,We
44,cannot,cannot
45,guess,guess
46,gonna,gonna
47,definitely,definit
48,something,someth
49,unpleasant,unpleas
50,well,well
51,via,via
