,word,stem
0,urlLink,urllink
1,Oh,Oh
2,Shit,shit
3,Where,where
4,Missing,miss
5,Fertilizer,fertil
6,Since,sinc
7,September,septemb
8,2002,2002
9,least,least
10,13,13
11,500,500
12,lbs,lb
13,ammonium,ammonium
14,nitrate,nitrat
15,significant,signific
16,portion,portion
17,already,alreadi
18,prepared,prepar
19,explosive,explos
20,work,work
21,diesel,diesel
22,added,ad
23,stolen,stolen
24,businesses,busi
25,across,across
26,country,countri
27,None,none
28,thefts,theft
29,reported,report
30,solved,solv
31,date,date
