,word,lemma
0,The,the
1,idea,idea
2,urlLink,urllink
3,Apple,appl
4,moving,move
5,toward,toward
6,x86,x86
7,hardware,hardwar
8,old,old
9,Most,most
10,people,peopl
11,realize,realiz
12,even,even
13,move,move
14,would,would
15,able,abl
16,grab,grab
17,Mac,mac
18,OS,OS
19,X,X
20,CD,CD
21,format,format
22,Windows,window
23,box,box
24,install,instal
25,freely,freeli
26,Parts,part
27,going,go
28,proprietary,proprietari
29,least,least
30,first,first
31,Specific,specif
32,supported,support
33,get,get
34,platform,platform
35,started,start
36,full,full
37,support,support
38,may,may
39,roll,roll
40,takes,take
