,word,lemma
0,urlLink,urllink
1,Maya,maya
2,del,del
3,Mar,mar
4,Free,free
5,Daily,daili
6,Success,success
7,Guide,guid
8,Astrological,astrolog
9,Forecast,forecast
10,SUNDAY,sunday
11,NOVEMBER,novemb
12,23,23
13,The,the
14,New,new
15,Moon,moon
16,Solar,solar
17,Eclipse,eclips
18,2,2
19,Sagittarius,sagittariu
20,occurs,occur
21,4,4
22,02,02
23,p,p
24,moon,moon
25,cycle,cycl
26,moving,move
27,world,world
28,spreading,spread
29,word,word
30,letting,let
31,know,know
32,truth,truth
33,matter,matter
34,In,In
35,Scorpio,scorpio
36,went,went
37,dark,dark
38,tunnel,tunnel
39,initiation,initi
40,Now,now
41,emerge,emerg
42,bright,bright
43,sunlight,sunlight
44,spread,spread
45,wings,wing
46,fly,fli
47,We,We
48,feel,feel
49,reborn,reborn
50,oyster,oyster
51,want,want
52,announce,announc
53,one,one
54,Sun,sun
55,last,last
56,contacts,contact
57,squares,squar
58,Uranus,uranu
59,come,come
60,fresh,fresh
61,great,great
62,deal,deal
63,independence,independ
64,This,thi
65,eclipse,eclips
66,renew,renew
67,autonomy,autonomi
68,personally,person
69,also,also
70,indicate,indic
71,surprises,surpris
72,Washington,washington
73,DC,DC
74,exactly,exactli
75,overhead,overhead
76,Mars,mar
77,still,still
78,jazzed,jazz
79,opposition,opposit
80,adventurous,adventur
81,Jupiter,jupit
82,building,build
83,assertive,assert
84,square,squar
85,Pluto,pluto
86,Wednesday,wednesday
87,At,At
88,time,time
89,48,48
90,hours,hour
91,night,night
92,tomorrow,tomorrow
93,Mercury,mercuri
94,conjoin,conjoin
95,fill,fill
96,hearts,heart
97,minds,mind
98,aggressive,aggress
99,vibes,vibe
100,dangerous,danger
101,A,A
102,solar,solar
103,hides,hide
104,consciousness,conscious
105,allows,allow
106,unconscious,unconsci
107,rule,rule
108,sign,sign
109,gambler,gambler
110,And,and
111,impulses,impuls
112,raining,rain
113,head,head
114,heart,heart
115,represented,repres
116,transits,transit
117,eclipses,eclips
118,thus,thu
119,blotting,blot
120,logic,logic
121,giving,give
122,extra,extra
123,significance,signific
124,adds,add
125,already,alreadi
126,strong,strong
127,movement,movement
128,travel,travel
129,urges,urg
130,expansive,expans
131,It,It
132,holds,hold
133,barred,bar
134,always,alway
135,ready,readi
136,go,go
137,helpful,help
138,plan,plan
139,action,action
140,channel,channel
141,energy,energi
142,released,releas
