,word,lemma
0,urlLink,urllink
1,To,To
2,humans,human
3,If,If
4,wish,wish
5,control,control
6,coincidences,coincid
7,life,life
8,planet,planet
9,Earth,earth
10,cooperate,cooper
11,determine,determin
12,following,follow
13,conditions,condit
14,1,1
15,You,you
16,must,must
17,know,know
18,assume,assum
19,simulate,simul
20,existence,exist
21,ECCO,ecco
22,2,2
23,willing,will
24,accept,accept
25,responsibility,respons
26,3,3
27,exert,exert
28,best,best
29,capabilities,capabl
30,susrvival,susrviv
31,programs,program
32,development,develop
33,advancing,advanc
34,advanced,advanc
35,member,member
36,earthside,earthsid
37,corps,corp
38,controlled,control
39,coincidence,coincid
40,workers,worker
41,expected,expect
42,use,use
43,intelligence,intellig
44,service,servic
45,4,4
46,expect,expect
47,unexpected,unexpect
48,every,everi
49,minute,minut
50,hour,hour
51,day,day
52,night,night
53,5,5
54,able,abl
55,maintain,maintain
56,conscious,consciou
57,thinking,think
58,reasoning,reason
59,matter,matter
60,events,event
61,arrange,arrang
62,happen,happen
63,Some,some
64,seem,seem
65,catachlysmic,catachlysm
66,catastrophic,catastroph
67,overwhelming,overwhelm
68,remember,rememb
69,stay,stay
70,aware,awar
71,happens,happen
72,apparently,appar
73,6,6
74,training,train
75,program,program
76,escape,escap
77,We,We
78,long,long
79,term,term
80,shorter,shorter
81,efforts,effort
82,7,7
83,Your,your
84,major,major
85,mission,mission
86,earth,earth
87,discover,discov
88,create,creat
89,patterns,pattern
90,trained,train
91,job,job
