,word,stem
0,Texas,texa
1,toast,toast
2,taste,tast
3,like,like
4,ass,ass
5,Here,here
6,quick,quick
7,recipe,recip
8,cheesy,cheesi
9,bread,bread
10,I,I
11,whipped,whip
12,Cheesy,cheesi
13,Bread,bread
14,Preparation,prepar
15,time,time
16,5,5
17,minutes,minut
18,Cooking,cook
19,8,8
20,Ingredients,ingredi
21,sliced,slice
22,thick,thick
23,3,3
24,slices,slice
25,Shredded,shred
26,mozzarella,mozzarella
27,sharp,sharp
28,cheddar,cheddar
29,cheese,chees
30,1,1
31,cup,cup
32,Grated,grate
33,parmesan,parmesan
34,tablespoons,tablespoon
35,Butter,butter
36,Garlic,garlic
37,powder,powder
38,Italian,italian
39,seasoning,season
40,Red,red
41,pepper,pepper
42,flakes,flake
43,Directions,direct
44,Preheat,preheat
45,oven,oven
46,350,350
47,degrees,degre
48,2,2
49,Lightly,lightli
50,butter,butter
51,Sprinkle,sprinkl
52,tablespoon,tablespoon
53,onto,onto
54,buttered,butter
55,side,side
56,slice,slice
57,4,4
58,Season,season
59,garlic,garlic
60,italian,italian
61,red,red
62,Cover,cover
63,3rd,3rd
64,shredded,shred
65,6,6
66,Place,place
67,ungreased,ungreas
68,cookie,cooki
69,sheet,sheet
70,7,7
71,Cook,cook
