,word,stem
0,urlLink,urllink
1,Atomic,atom
2,Bombing,bomb
3,How,how
4,Protect,protect
5,Yourself,yourself
6,Each,each
7,generation,gener
8,born,born
9,lives,live
10,dies,die
11,The,the
12,A,A
13,bomb,bomb
14,comes,come
15,like,like
16,disaster,disast
17,prune,prune
18,human,human
19,Finally,final
20,us,us
21,must,must
22,die,die
23,It,It
24,question,question
25,timing,time
26,Perhaps,perhap
27,book,book
28,save,save
29,life,life
30,world,world
31,work,work
32,way,way
33,present,present
34,dangerous,danger
35,muddle,muddl
36,without,without
37,use,use
38,bombs,bomb
39,Maybe,mayb
40,monkeys,monkey
41,fly,fli
42,ass,ass
43,Glory,glori
44,Bomb,bomb
45,Holy,holi
46,Fallout,fallout
47,As,As
48,beginning,begin
49,ever,ever
50,shall,shall
51,end,end
52,Amen,amen
53,My,My
54,dear,dear
55,everlasting,everlast
56,come,come
57,among,among
58,make,make
59,heaven,heaven
60,earth,earth
61,hour,hour
62,darkness,dark
63,Oh,Oh
64,instrument,instrument
65,god,god
66,Grant,grant
67,thy,thi
68,truth,truth
69,define,defin
70,Feel,feel
71,flicker,flicker
72,Let,let
73,everyone,everyon
74,go,go
75,private,privat
76,shelter,shelter
77,Empty,empti
78,streets,street
79,There,there
80,find,find
81,city,citi
82,dead,dead
83,blessing,bless
84,Almighty,almighti
85,fellowship,fellowship
86,descend,descend
87,day,day
88,forever,forev
89,Mutant,mutant
90,Prayer,prayer
91,Beneath,beneath
92,Planet,planet
93,Of,Of
94,Apes,ape
95,Culture,cultur
96,Is,Is
97,Duck,duck
98,Cover,cover
99,Really,realli
100,Gone,gone
101,videos,video
102,show,show
103,children,children
104,adults,adult
105,going,go
106,daily,daili
107,business,busi
108,flash,flash
109,light,light
110,signifying,signifi
111,nuclear,nuclear
112,explosion,explos
113,ducking,duck
114,covering,cover
115,nearest,nearest
116,thing,thing
117,available,avail
118,one,one
119,instance,instanc
120,picnic,picnic
121,blanket,blanket
122,illusion,illus
123,safety,safeti
124,also,also
125,driven,driven
126,home,home
127,instructing,instruct
128,people,peopl
129,prepare,prepar
130,shelters,shelter
131,stocking,stock
132,adequate,adequ
133,foodstuffs,foodstuff
134,last,last
135,radiation,radiat
136,threat,threat
137,gone,gone
138,During,dure
139,answer,answer
140,period,period
141,many,mani
142,attendance,attend
143,asked,ask
144,Loader,loader
145,thought,thought
146,current,current
147,information,inform
148,regarding,regard
149,terrorist,terrorist
150,attacks,attack
151,TV,TV
152,relates,relat
153,government,govern
154,propaganda,propaganda
155,50s,50
156,In,In
157,response,respons
158,admitted,admit
159,provoked,provok
160,hysteria,hysteria
161,blind,blind
162,trust,trust
163,alerts,alert
