,word,stem
0,urlLink,urllink
1,This,thi
2,post,post
3,Warren,warren
4,Ellis,elli
5,blog,blog
6,cool,cool
7,linked,link
8,Mindjack,mindjack
9,At,At
10,Bruce,bruce
11,Sterling,sterl
12,house,hous
13,Austin,austin
14,Texas,texa
15,Howard,howard
16,Waldrop,waldrop
17,beams,beam
18,Cory,cori
19,Doctorow,doctorow
20,mp3,mp3
21,swampy,swampi
22,old,old
23,rock,rock
24,n,n
25,roll,roll
26,dawn,dawn
27,time,time
28,The,the
29,next,next
30,day,day
31,across,across
32,town,town
33,powerbook,powerbook
34,scorching,scorch
35,flesh,flesh
36,legs,leg
37,England,england
38,I,I
39,put,put
40,private,privat
41,server,server
42,Fraction,fraction
43,Kansas,kansa
44,City,citi
45,Laurenn,laurenn
46,San,san
47,Francisco,francisco
48,reading,read
49,first,first
50,chapters,chapter
51,new,new
52,book,book
53,sent,sent
54,airport,airport
55,days,day
56,squatting,squat
57,power,power
58,outlet,outlet
59,public,public
60,toilets,toilet
61,continued,continu
