,word,stem
0,The,the
1,MP3,mp3
2,week,week
3,updated,updat
4,urlLink,urllink
5,Radiohead,radiohead
6,released,releas
7,Kid,kid
8,A,A
9,awhile,awhil
10,ago,ago
11,radical,radic
12,departure,departur
13,glory,glori
14,OK,OK
15,Computer,comput
16,Most,most
17,songs,song
18,grow,grow
19,I,I
20,absolutely,absolut
21,adore,ador
22,Optimistic,optimist
23,background,background
24,vocals,vocal
25,melodic,melod
26,blend,blend
27,perfectly,perfectli
28,simplistic,simplist
29,guitar,guitar
30,riffs,riff
31,main,main
32,crisp,crisp
33,enough,enough
34,hooks,hook
35,everyone,everyon
36,love,love
37,song,song
38,Not,not
39,sure,sure
40,radio,radio
41,single,singl
42,style,style
43,quality,qualiti
44,nonetheless,nonetheless
45,lyrics,lyric
46,perfect,perfect
47,sense,sens
48,sardonicism,sardonic
49,yes,ye
50,word,word
51,go,go
52,look,look
53,MOFO,mofo
54,You,you
55,try,tri
56,best,best
57,If,If
58,good,good
59,This,thi
60,one,one
61,optimistic,optimist
62,went,went
63,market,market
64,came,came
65,swamp,swamp
66,dropped,drop
67,payload,payload
68,Fodder,fodder
69,animals,anim
70,Living,live
71,animal,anim
72,farm,farm
