,word,stem
0,Quick,quick
1,post,post
2,I,I
3,went,went
4,RallyCross,rallycross
5,Sunday,sunday
6,urlLink,urllink
7,pictures,pictur
8,It,It
9,fairly,fairli
10,interesting,interest
11,subjecting,subject
12,car,car
13,treatment,treatment
14,Today,today
15,got,got
16,new,new
17,Microsoft,microsoft
18,Prime,prime
19,card,card
20,discount,discount
21,restaurants,restaur
22,hotels,hotel
23,etc,etc
24,The,the
25,old,old
26,design,design
27,metrosexual,metrosexu
28,polka,polka
29,dots,dot
30,one,one
31,takes,take
32,cake,cake
