,word,stem
0,I,I
1,think,think
2,men,men
3,first,first
4,introduced,introduc
5,forget,forget
6,woman,woman
7,It,It
8,easy,easi
9,see,see
10,embodiment,embodi
11,label,label
12,definition,definit
13,They,they
14,know,know
15,everything,everyth
16,life,life
17,call,call
18,feminist,feminist
19,Assumptions,assumpt
20,get,get
21,made,made
22,drop,drop
23,hat,hat
24,definately,defin
25,man,man
26,hater,hater
27,probably,probabl
28,lesbian,lesbian
29,incredibly,incred
30,suspect,suspect
31,good,good
32,healthy,healthi
33,relationship,relationship
34,father,father
35,If,If
36,place,place
37,open,open
38,advertisement,advertis
39,partner,partner
40,would,would
41,read,read
42,single,singl
43,minded,mind
44,slightly,slightli
45,dorky,dorki
46,academic,academ
47,type,type
48,seeks,seek
49,funny,funni
50,long,long
51,commitment,commit
52,include,includ
53,evenings,even
54,intellectual,intellectu
55,ramblings,rambl
56,theory,theori
57,bad,bad
58,cooking,cook
59,obsessive,obsess
60,devotion,devot
61,art,art
62,shagging,shag
63,cat,cat
64,hair,hair
65,covers,cover
66,every,everi
67,conceivable,conceiv
68,surface,surfac
69,eventual,eventu
70,birth,birth
71,children,children
72,house,hous
73,sea,sea
74,stand,stand
75,side,side
76,matter,matter
77,throws,throw
78,honest,honest
79,Most,most
80,women,women
81,hide,hide
82,dark,dark
83,parts,part
84,waiting,wait
85,moment,moment
86,reveal,reveal
87,thier,thier
88,true,true
89,nature,natur
90,live,live
91,manipulative,manipul
92,fashion,fashion
93,chosing,chose
94,instead,instead
95,completely,complet
96,better,better
97,worse,wors
98,believe,believ
99,artificial,artifici
100,dislike,dislik
101,artifice,artific
102,creates,creat
103,disdain,disdain
104,dating,date
105,In,In
106,mind,mind
107,experience,experi
108,fake,fake
109,want,want
110,romantic,romant
111,illusion,illus
112,real,real
113,person,person
114,share,share
115,someone,someon
116,forgets,forget
117,leave,leav
118,toilet,toilet
119,seat,seat
120,laugh,laugh
121,mistakes,mistak
122,weaknesses,weak
123,thinks,think
124,beautiful,beauti
125,without,without
126,make,make
127,understands,understand
128,kissing,kiss
129,prelude,prelud
130,sex,sex
131,pleasure,pleasur
132,explored,explor
133,enjoyed,enjoy
134,merit,merit
135,run,run
136,door,door
137,chose,chose
138,stay,stay
139,morning,morn
140,love,love
141,passion,passion
142,truth,truth
143,afraid,afraid
144,strong,strong
145,willed,will
146,take,take
147,charge,charg
148,opinionated,opinion
149,refuse,refus
150,doormate,doormat
151,however,howev
152,end,end
153,day,day
154,come,come
155,home,home
156,care,care
157,word,word
158,acceptance,accept
