,word,lemma
0,You,you
1,Tortured,tortur
2,Conceptual,conceptu
3,Artist,artist
4,Your,your
5,fellow,fellow
6,postmodernists,postmodernist
7,call,call
8,anachronism,anachron
9,never,never
10,cared,care
11,much,much
12,opinions,opinion
13,others,other
14,After,after
15,far,far
16,simple,simpl
17,minded,mind
18,appreciate,appreci
19,nuances,nuanc
20,work,work
21,They,they
22,talk,talk
23,part,part
24,lived,live
25,tradition,tradit
26,urlLink,urllink
27,What,what
28,kind,kind
29,postmodernist,postmodernist
30,brought,brought
31,Quizilla,quizilla
32,via,via
