,word,stem
0,Hey,hey
1,really,realli
2,handy,handi
3,tool,tool
4,urlLink,urllink
5,ieSpell,iespel
6,Spell,spell
7,Checker,checker
8,add,add
9,Internet,internet
10,Explorer,explor
11,free,free
12,browser,browser
13,extension,extens
14,spell,spell
15,checks,check
16,text,text
17,input,input
18,boxes,box
19,webpage,webpag
20,It,It
21,come,come
22,particularly,particularli
23,users,user
24,lot,lot
25,web,web
26,based,base
27,entry,entri
28,e,e
29,g,g
30,mails,mail
31,forums,forum
32,blogs,blog
33,diaries,diari
34,Plus,plu
35,get,get
36,store,store
37,use,use
38,personal,person
39,word,word
40,list,list
41,across,across
42,applications,applic
43,instead,instead
44,maintaining,maintain
45,separate,separ
46,ones,one
47,application,applic
